id,conversation_id,parent_claim,child_claim,dependency_type
6270,53,Claim_205,Claim_7418,contradicts
6271,621,Claim_1187,Claim_6285,contradicts
6272,423,Claim_4518,Claim_8836,requires
6273,645,Claim_836,Claim_8340,requires
6274,795,Claim_1022,Claim_5955,contradicts
6275,475,Claim_298,Claim_5406,supports
6276,851,Claim_167,Claim_9699,extends
6277,62,Claim_3893,Claim_6892,requires
6278,565,Claim_3578,Claim_8291,contradicts
6279,368,Claim_3878,Claim_5945,contradicts
6280,976,Claim_2715,Claim_8953,extends
6281,581,Claim_351,Claim_6564,contradicts
6282,71,Claim_1882,Claim_9477,requires
6283,832,Claim_2569,Claim_5589,requires
6284,394,Claim_4068,Claim_6885,requires
6285,153,Claim_3974,Claim_6396,contradicts
6286,857,Claim_4829,Claim_5233,requires
6287,966,Claim_1568,Claim_7821,extends
6288,124,Claim_1282,Claim_5961,contradicts
6289,77,Claim_382,Claim_5249,supports
6290,179,Claim_4832,Claim_9318,extends
6291,745,Claim_2240,Claim_9283,requires
6292,97,Claim_1786,Claim_5683,supports
6293,1,Claim_1557,Claim_7674,supports
6294,466,Claim_3811,Claim_5701,supports
6295,916,Claim_4833,Claim_5756,extends
6296,60,Claim_2079,Claim_7798,extends
6297,524,Claim_3898,Claim_9980,contradicts
6298,624,Claim_3086,Claim_6850,contradicts
6299,330,Claim_2047,Claim_7669,contradicts
6300,883,Claim_3203,Claim_9480,supports
6301,635,Claim_3419,Claim_8148,extends
6302,847,Claim_1575,Claim_5388,supports
6303,196,Claim_3635,Claim_6910,requires
6304,202,Claim_3814,Claim_7819,requires
6305,955,Claim_294,Claim_9245,supports
6306,340,Claim_523,Claim_9409,supports
6307,964,Claim_3731,Claim_9056,extends
6308,220,Claim_3497,Claim_9313,extends
6309,421,Claim_523,Claim_7382,contradicts
6310,407,Claim_2165,Claim_7912,contradicts
6311,459,Claim_2872,Claim_6820,supports
6312,64,Claim_360,Claim_6114,requires
6313,887,Claim_3506,Claim_9577,requires
6314,318,Claim_1497,Claim_8887,contradicts
6315,456,Claim_581,Claim_7240,supports
6316,181,Claim_3055,Claim_7865,extends
6317,635,Claim_801,Claim_8322,contradicts
6318,208,Claim_4989,Claim_9060,contradicts
6319,283,Claim_3699,Claim_7061,supports
6320,68,Claim_2735,Claim_9517,requires
6321,839,Claim_3417,Claim_9312,contradicts
6322,948,Claim_4733,Claim_6407,requires
6323,822,Claim_1309,Claim_7955,contradicts
6324,339,Claim_1387,Claim_9340,extends
6325,860,Claim_1221,Claim_7248,supports
6326,833,Claim_1133,Claim_6543,supports
6327,1000,Claim_4272,Claim_9783,supports
6328,140,Claim_1328,Claim_9756,contradicts
6329,200,Claim_3605,Claim_5862,contradicts
6330,38,Claim_877,Claim_5391,extends
6331,859,Claim_2023,Claim_9683,contradicts
6332,119,Claim_2529,Claim_6069,supports
6333,64,Claim_4657,Claim_7480,supports
6334,125,Claim_3620,Claim_8956,contradicts
6335,639,Claim_800,Claim_9648,extends
6336,950,Claim_4174,Claim_6660,extends
6337,303,Claim_4639,Claim_8032,supports
6338,115,Claim_50,Claim_9838,requires
6339,908,Claim_3699,Claim_5253,extends
6340,909,Claim_2426,Claim_5524,supports
6341,771,Claim_3393,Claim_9733,extends
6342,814,Claim_2446,Claim_8746,requires
6343,475,Claim_3394,Claim_6172,requires
6344,280,Claim_3189,Claim_8613,extends
6345,936,Claim_17,Claim_8784,extends
6346,121,Claim_3979,Claim_9544,extends
6347,76,Claim_4800,Claim_6117,requires
6348,619,Claim_229,Claim_5456,requires
6349,759,Claim_4203,Claim_7073,requires
6350,298,Claim_1456,Claim_9366,requires
6351,973,Claim_2032,Claim_7467,contradicts
6352,678,Claim_3622,Claim_8171,extends
6353,693,Claim_2993,Claim_9202,requires
6354,198,Claim_796,Claim_5716,supports
6355,892,Claim_1763,Claim_7997,contradicts
6356,746,Claim_1478,Claim_7569,requires
6357,482,Claim_2246,Claim_7620,requires
6358,813,Claim_2383,Claim_7559,extends
6359,123,Claim_1684,Claim_6344,supports
6360,895,Claim_3061,Claim_8164,supports
6361,208,Claim_3441,Claim_9097,extends
6362,225,Claim_1930,Claim_6191,supports
6363,726,Claim_2391,Claim_8528,supports
6364,876,Claim_4239,Claim_7400,requires
6365,700,Claim_3622,Claim_7437,supports
6366,482,Claim_1092,Claim_7358,supports
6367,777,Claim_891,Claim_9209,requires
6368,640,Claim_4956,Claim_8959,supports
6369,801,Claim_3999,Claim_9956,supports
6370,554,Claim_2082,Claim_9563,supports
6371,327,Claim_1309,Claim_9016,requires
6372,714,Claim_869,Claim_5593,contradicts
6373,753,Claim_1329,Claim_9042,contradicts
6374,720,Claim_116,Claim_8816,extends
6375,992,Claim_3487,Claim_5679,extends
6376,192,Claim_291,Claim_7489,supports
6377,820,Claim_3259,Claim_7048,extends
6378,860,Claim_1399,Claim_6589,requires
6379,177,Claim_4149,Claim_5783,requires
6380,577,Claim_652,Claim_5856,supports
6381,218,Claim_216,Claim_8890,extends
6382,431,Claim_3175,Claim_5738,requires
6383,469,Claim_899,Claim_9739,requires
6384,604,Claim_3536,Claim_9866,requires
6385,537,Claim_551,Claim_8120,extends
6386,411,Claim_3111,Claim_9012,supports
6387,776,Claim_2219,Claim_5526,requires
6388,815,Claim_4471,Claim_6424,requires
6389,680,Claim_2979,Claim_9757,requires
6390,43,Claim_446,Claim_8647,extends
6391,955,Claim_1324,Claim_5910,extends
6392,463,Claim_600,Claim_6152,supports
6393,832,Claim_2903,Claim_6011,requires
6394,911,Claim_156,Claim_9971,requires
6395,773,Claim_1260,Claim_8758,extends
6396,112,Claim_3513,Claim_8891,extends
6397,852,Claim_2071,Claim_9649,extends
6398,568,Claim_2121,Claim_6184,requires
6399,500,Claim_4257,Claim_8393,supports
6400,845,Claim_3666,Claim_9098,contradicts
6401,10,Claim_2655,Claim_7460,contradicts
6402,948,Claim_926,Claim_6049,supports
6403,418,Claim_868,Claim_6038,requires
6404,525,Claim_3902,Claim_7040,requires
6405,13,Claim_872,Claim_7216,contradicts
6406,634,Claim_4115,Claim_8738,requires
6407,104,Claim_3007,Claim_9312,extends
6408,778,Claim_4036,Claim_9545,supports
6409,996,Claim_1191,Claim_7929,extends
6410,221,Claim_4616,Claim_9611,supports
6411,606,Claim_4027,Claim_9737,extends
6412,430,Claim_4109,Claim_8446,contradicts
6413,163,Claim_964,Claim_7590,supports
6414,83,Claim_1095,Claim_8202,supports
6415,8,Claim_4815,Claim_5543,extends
6416,541,Claim_1237,Claim_8926,requires
6417,323,Claim_3093,Claim_7879,extends
6418,622,Claim_4644,Claim_9592,extends
6419,1000,Claim_4022,Claim_8506,requires
6420,234,Claim_1285,Claim_8454,contradicts
6421,166,Claim_3569,Claim_8401,requires
6422,454,Claim_1735,Claim_5228,supports
6423,269,Claim_1090,Claim_6656,contradicts
6424,675,Claim_1121,Claim_8980,contradicts
6425,246,Claim_2316,Claim_5307,requires
6426,75,Claim_3327,Claim_6162,requires
6427,411,Claim_3572,Claim_7126,requires
6428,542,Claim_2520,Claim_9275,requires
6429,29,Claim_2584,Claim_8145,contradicts
6430,994,Claim_965,Claim_6880,supports
6431,726,Claim_192,Claim_8284,requires
6432,403,Claim_364,Claim_6258,requires
6433,147,Claim_2488,Claim_7733,supports
6434,208,Claim_2906,Claim_8365,supports
6435,616,Claim_4850,Claim_5427,supports
6436,673,Claim_2134,Claim_9263,supports
6437,412,Claim_4543,Claim_5588,supports
6438,906,Claim_3516,Claim_7775,contradicts
6439,704,Claim_11,Claim_6672,requires
6440,858,Claim_1782,Claim_6206,requires
6441,176,Claim_1858,Claim_8890,contradicts
6442,23,Claim_2748,Claim_7408,extends
6443,158,Claim_1515,Claim_8436,supports
6444,997,Claim_1298,Claim_8947,contradicts
6445,920,Claim_3188,Claim_6494,contradicts
6446,879,Claim_456,Claim_8077,extends
6447,975,Claim_3703,Claim_7752,contradicts
6448,735,Claim_2921,Claim_9304,requires
6449,869,Claim_446,Claim_6182,extends
6450,770,Claim_150,Claim_8859,supports
6451,45,Claim_2690,Claim_8088,contradicts
6452,43,Claim_184,Claim_8381,requires
6453,965,Claim_2503,Claim_5869,contradicts
6454,538,Claim_3154,Claim_9057,contradicts
6455,690,Claim_1075,Claim_7351,supports
6456,649,Claim_4398,Claim_9059,contradicts
6457,857,Claim_816,Claim_7590,contradicts
6458,917,Claim_139,Claim_8718,contradicts
6459,504,Claim_3398,Claim_7120,contradicts
6460,592,Claim_3082,Claim_7029,extends
6461,99,Claim_2492,Claim_9546,supports
6462,584,Claim_3230,Claim_7545,extends
6463,869,Claim_2257,Claim_5506,contradicts
6464,785,Claim_1602,Claim_8282,contradicts
6465,298,Claim_2649,Claim_5650,supports
6466,730,Claim_3492,Claim_5413,supports
6467,656,Claim_1451,Claim_6131,extends
6468,438,Claim_2711,Claim_8457,requires
6469,898,Claim_4886,Claim_6285,requires
6470,385,Claim_1102,Claim_7477,extends
6471,877,Claim_2278,Claim_5797,requires
6472,807,Claim_4450,Claim_5533,contradicts
6473,536,Claim_348,Claim_9401,requires
6474,370,Claim_4575,Claim_8130,supports
6475,306,Claim_3338,Claim_6246,supports
6476,709,Claim_631,Claim_9773,extends
6477,838,Claim_3125,Claim_9410,requires
6478,769,Claim_2969,Claim_8924,contradicts
6479,93,Claim_1397,Claim_6423,requires
6480,439,Claim_3979,Claim_5097,contradicts
6481,274,Claim_2526,Claim_8886,supports
6482,552,Claim_3171,Claim_9627,contradicts
6483,676,Claim_522,Claim_6864,supports
6484,261,Claim_302,Claim_9423,supports
6485,520,Claim_3341,Claim_6152,extends
6486,326,Claim_2684,Claim_8946,supports
6487,289,Claim_1508,Claim_8825,supports
6488,601,Claim_1786,Claim_5687,supports
6489,745,Claim_1497,Claim_5524,extends
6490,344,Claim_4775,Claim_7745,extends
6491,973,Claim_2745,Claim_6757,extends
6492,737,Claim_2361,Claim_5978,extends
6493,884,Claim_3474,Claim_8396,requires
6494,714,Claim_1457,Claim_5372,requires
6495,576,Claim_2675,Claim_8212,requires
6496,801,Claim_356,Claim_5029,extends
6497,528,Claim_4490,Claim_7714,contradicts
6498,71,Claim_573,Claim_5632,supports
6499,652,Claim_1079,Claim_5237,supports
6500,368,Claim_277,Claim_6268,requires
6501,899,Claim_737,Claim_7747,contradicts
6502,894,Claim_2084,Claim_6240,requires
6503,950,Claim_3654,Claim_5747,contradicts
6504,67,Claim_425,Claim_7553,contradicts
6505,140,Claim_4272,Claim_9392,requires
6506,417,Claim_2378,Claim_8538,supports
6507,826,Claim_208,Claim_7067,contradicts
6508,160,Claim_3119,Claim_5227,contradicts
6509,721,Claim_896,Claim_9112,contradicts
6510,852,Claim_2403,Claim_8150,contradicts
6511,97,Claim_1655,Claim_8984,extends
6512,835,Claim_4582,Claim_5880,supports
6513,131,Claim_1372,Claim_6712,supports
6514,311,Claim_2148,Claim_9576,requires
6515,969,Claim_1876,Claim_8403,requires
6516,517,Claim_272,Claim_6436,contradicts
6517,377,Claim_2195,Claim_9462,contradicts
6518,774,Claim_4618,Claim_9886,requires
6519,338,Claim_1510,Claim_8375,contradicts
6520,896,Claim_4007,Claim_5312,supports
6521,355,Claim_3363,Claim_6143,contradicts
6522,291,Claim_1580,Claim_6197,supports
6523,728,Claim_4434,Claim_5722,supports
6524,437,Claim_356,Claim_9878,requires
6525,183,Claim_2017,Claim_9632,contradicts
6526,746,Claim_3553,Claim_5750,extends
6527,392,Claim_763,Claim_7657,supports
6528,9,Claim_60,Claim_6668,requires
6529,265,Claim_4685,Claim_6216,supports
6530,818,Claim_1231,Claim_5074,requires
6531,951,Claim_4200,Claim_8165,supports
6532,51,Claim_4065,Claim_8824,contradicts
6533,458,Claim_764,Claim_7965,contradicts
6534,806,Claim_2708,Claim_8160,extends
6535,707,Claim_1544,Claim_9713,contradicts
6536,509,Claim_3409,Claim_7529,requires
6537,868,Claim_516,Claim_7311,contradicts
6538,468,Claim_4180,Claim_8065,supports
6539,594,Claim_2755,Claim_5984,supports
6540,601,Claim_2564,Claim_9887,supports
6541,367,Claim_3082,Claim_5145,extends
6542,842,Claim_1050,Claim_8193,requires
6543,783,Claim_1098,Claim_7787,supports
6544,57,Claim_1908,Claim_5795,contradicts
6545,874,Claim_2033,Claim_5207,requires
6546,832,Claim_275,Claim_6957,extends
6547,1,Claim_1329,Claim_7264,requires
6548,496,Claim_3936,Claim_8432,requires
6549,567,Claim_4547,Claim_8652,supports
6550,436,Claim_2407,Claim_5736,supports
6551,521,Claim_438,Claim_5544,supports
6552,482,Claim_1279,Claim_9615,requires
6553,508,Claim_1402,Claim_6442,contradicts
6554,789,Claim_4319,Claim_7775,contradicts
6555,119,Claim_2796,Claim_8671,supports
6556,962,Claim_1661,Claim_7116,extends
6557,290,Claim_4698,Claim_5760,requires
6558,827,Claim_629,Claim_5410,supports
6559,239,Claim_2808,Claim_9034,supports
6560,343,Claim_4375,Claim_6860,extends
6561,988,Claim_2524,Claim_9855,contradicts
6562,251,Claim_3996,Claim_7330,requires
6563,384,Claim_483,Claim_8520,extends
6564,412,Claim_4576,Claim_7762,extends
6565,578,Claim_1508,Claim_9156,requires
6566,739,Claim_1680,Claim_8079,extends
6567,258,Claim_656,Claim_5523,contradicts
6568,141,Claim_2917,Claim_8429,contradicts
6569,810,Claim_831,Claim_8272,contradicts
6570,961,Claim_404,Claim_8535,contradicts
6571,217,Claim_1864,Claim_5212,contradicts
6572,303,Claim_500,Claim_8311,requires
6573,379,Claim_819,Claim_7261,extends
6574,395,Claim_4572,Claim_6446,requires
6575,145,Claim_2778,Claim_8330,extends
6576,939,Claim_2030,Claim_5303,supports
6577,596,Claim_1212,Claim_6271,contradicts
6578,883,Claim_595,Claim_5749,requires
6579,486,Claim_969,Claim_8012,contradicts
6580,721,Claim_1573,Claim_8515,requires
6581,248,Claim_923,Claim_8961,contradicts
6582,969,Claim_1285,Claim_5541,supports
6583,351,Claim_1084,Claim_5838,extends
6584,839,Claim_3551,Claim_9928,extends
6585,430,Claim_59,Claim_9734,requires
6586,41,Claim_3851,Claim_6558,contradicts
6587,373,Claim_821,Claim_6906,supports
6588,25,Claim_1971,Claim_9658,requires
6589,789,Claim_4434,Claim_9263,requires
6590,200,Claim_2728,Claim_9875,contradicts
6591,103,Claim_1153,Claim_6846,supports
6592,688,Claim_3870,Claim_7915,requires
6593,777,Claim_3681,Claim_7472,contradicts
6594,256,Claim_3814,Claim_9010,supports
6595,623,Claim_3240,Claim_7078,extends
6596,140,Claim_3008,Claim_8389,extends
6597,521,Claim_2981,Claim_5557,requires
6598,30,Claim_1625,Claim_5897,extends
6599,66,Claim_666,Claim_7457,contradicts
6600,136,Claim_1572,Claim_9433,supports
6601,320,Claim_2716,Claim_7260,supports
6602,251,Claim_1131,Claim_8907,contradicts
6603,106,Claim_2807,Claim_7088,requires
6604,258,Claim_1500,Claim_6272,contradicts
6605,379,Claim_4655,Claim_6141,extends
6606,512,Claim_607,Claim_6502,supports
6607,482,Claim_2480,Claim_7252,supports
6608,687,Claim_865,Claim_7406,requires
6609,168,Claim_4983,Claim_8989,extends
6610,135,Claim_4130,Claim_7341,contradicts
6611,198,Claim_4267,Claim_5946,extends
6612,783,Claim_4688,Claim_6023,requires
6613,445,Claim_469,Claim_7208,supports
6614,919,Claim_225,Claim_9748,extends
6615,753,Claim_3465,Claim_9441,requires
6616,43,Claim_543,Claim_8851,extends
6617,78,Claim_3012,Claim_5712,contradicts
6618,662,Claim_3819,Claim_7319,contradicts
6619,815,Claim_342,Claim_5509,supports
6620,326,Claim_2078,Claim_7047,supports
6621,998,Claim_1326,Claim_6041,extends
6622,730,Claim_3420,Claim_7451,extends
6623,227,Claim_1275,Claim_8623,extends
6624,305,Claim_2525,Claim_7941,supports
6625,901,Claim_1817,Claim_9126,extends
6626,312,Claim_3944,Claim_8477,contradicts
6627,982,Claim_4790,Claim_7627,extends
6628,728,Claim_1537,Claim_6240,contradicts
6629,205,Claim_3875,Claim_8895,contradicts
6630,795,Claim_1480,Claim_6292,requires
6631,777,Claim_3622,Claim_5518,requires
6632,295,Claim_4493,Claim_7094,extends
6633,779,Claim_2818,Claim_5999,contradicts
6634,368,Claim_2348,Claim_8315,extends
6635,400,Claim_328,Claim_7645,contradicts
6636,235,Claim_4123,Claim_7976,contradicts
6637,359,Claim_4436,Claim_9098,contradicts
6638,586,Claim_4830,Claim_5805,supports
6639,226,Claim_2194,Claim_8865,requires
6640,701,Claim_2065,Claim_7241,contradicts
6641,805,Claim_4546,Claim_7740,extends
6642,722,Claim_4979,Claim_5860,supports
6643,772,Claim_576,Claim_6828,supports
6644,825,Claim_4366,Claim_6702,extends
6645,755,Claim_672,Claim_6527,supports
6646,876,Claim_3497,Claim_5830,requires
6647,430,Claim_1142,Claim_7921,supports
6648,778,Claim_4708,Claim_8733,extends
6649,861,Claim_819,Claim_5247,extends
6650,813,Claim_4925,Claim_9238,extends
6651,224,Claim_772,Claim_6176,requires
6652,334,Claim_1158,Claim_9101,supports
6653,2,Claim_453,Claim_8642,contradicts
6654,821,Claim_4477,Claim_9495,requires
6655,78,Claim_79,Claim_7919,contradicts
6656,536,Claim_2390,Claim_5304,contradicts
6657,803,Claim_2015,Claim_9556,supports
6658,59,Claim_4439,Claim_8118,requires
6659,421,Claim_2710,Claim_9253,supports
6660,323,Claim_1711,Claim_7033,requires
6661,160,Claim_1197,Claim_6980,extends
6662,958,Claim_1728,Claim_8154,contradicts
6663,793,Claim_3518,Claim_9695,contradicts
6664,274,Claim_4649,Claim_7547,requires
6665,949,Claim_2947,Claim_9613,extends
6666,16,Claim_2972,Claim_7463,contradicts
6667,53,Claim_3830,Claim_6740,extends
6668,378,Claim_3796,Claim_9925,supports
6669,419,Claim_1514,Claim_5467,requires
6670,922,Claim_3905,Claim_6357,requires
6671,621,Claim_1054,Claim_7986,extends
6672,216,Claim_1060,Claim_5326,requires
6673,428,Claim_1199,Claim_8704,extends
6674,349,Claim_275,Claim_8989,supports
6675,72,Claim_1109,Claim_5306,supports
6676,874,Claim_4505,Claim_7329,supports
6677,488,Claim_2993,Claim_9251,extends
6678,134,Claim_1194,Claim_8924,extends
6679,696,Claim_2560,Claim_9200,contradicts
6680,607,Claim_1834,Claim_5519,requires
6681,527,Claim_2740,Claim_9138,requires
6682,518,Claim_3961,Claim_6682,contradicts
6683,55,Claim_2878,Claim_6908,requires
6684,933,Claim_3928,Claim_8312,requires
6685,467,Claim_100,Claim_6544,requires
6686,911,Claim_1555,Claim_8624,requires
6687,960,Claim_3896,Claim_6160,supports
6688,208,Claim_3349,Claim_8632,supports
6689,727,Claim_4711,Claim_9725,contradicts
6690,701,Claim_3311,Claim_8025,supports
6691,91,Claim_1527,Claim_6583,contradicts
6692,495,Claim_4312,Claim_6194,extends
6693,202,Claim_2227,Claim_8777,supports
6694,947,Claim_4442,Claim_6804,contradicts
6695,50,Claim_3562,Claim_6244,requires
6696,145,Claim_3020,Claim_6898,requires
6697,320,Claim_2531,Claim_5600,contradicts
6698,552,Claim_3881,Claim_9015,requires
6699,955,Claim_2403,Claim_7776,contradicts
6700,125,Claim_4107,Claim_9393,extends
6701,389,Claim_4223,Claim_5044,supports
6702,601,Claim_1582,Claim_6362,supports
6703,450,Claim_4903,Claim_8195,contradicts
6704,300,Claim_4316,Claim_5533,requires
6705,852,Claim_2911,Claim_7908,extends
6706,835,Claim_2750,Claim_6886,supports
6707,642,Claim_1495,Claim_7878,contradicts
6708,142,Claim_2630,Claim_5231,supports
6709,778,Claim_1577,Claim_5417,requires
6710,945,Claim_1642,Claim_8897,requires
6711,52,Claim_1430,Claim_8854,requires
6712,58,Claim_1630,Claim_7048,extends
6713,905,Claim_931,Claim_7775,extends
6714,645,Claim_3312,Claim_6706,supports
6715,202,Claim_1029,Claim_9186,contradicts
6716,538,Claim_3516,Claim_8813,contradicts
6717,230,Claim_3151,Claim_5185,contradicts
6718,516,Claim_4350,Claim_9266,extends
6719,248,Claim_3213,Claim_6126,supports
6720,955,Claim_3595,Claim_7594,supports
6721,444,Claim_326,Claim_9837,contradicts
6722,732,Claim_3808,Claim_5534,supports
6723,691,Claim_3194,Claim_7830,supports
6724,867,Claim_1905,Claim_5691,supports
6725,908,Claim_2257,Claim_6339,requires
6726,459,Claim_1643,Claim_5128,requires
6727,259,Claim_3204,Claim_9492,requires
6728,758,Claim_1674,Claim_9413,requires
6729,304,Claim_3186,Claim_5628,supports
6730,920,Claim_3734,Claim_9494,supports
6731,176,Claim_3699,Claim_8743,contradicts
6732,635,Claim_1003,Claim_8860,requires
6733,334,Claim_2621,Claim_9198,extends
6734,226,Claim_4911,Claim_5534,requires
6735,735,Claim_1188,Claim_8954,supports
6736,301,Claim_826,Claim_7333,supports
6737,535,Claim_2975,Claim_8410,extends
6738,244,Claim_1941,Claim_6691,extends
6739,113,Claim_3289,Claim_9086,extends
6740,595,Claim_385,Claim_5286,extends
6741,464,Claim_1152,Claim_7514,requires
6742,889,Claim_484,Claim_9790,contradicts
6743,122,Claim_2931,Claim_5708,extends
6744,54,Claim_4002,Claim_7438,contradicts
6745,376,Claim_1206,Claim_9911,supports
6746,651,Claim_66,Claim_6623,contradicts
6747,629,Claim_1385,Claim_5166,contradicts
6748,931,Claim_3918,Claim_5280,extends
6749,596,Claim_1077,Claim_6272,requires
6750,248,Claim_18,Claim_6686,supports
6751,509,Claim_4136,Claim_6918,requires
6752,68,Claim_3355,Claim_7132,extends
6753,745,Claim_4969,Claim_7257,requires
6754,104,Claim_1201,Claim_7892,requires
6755,625,Claim_4387,Claim_6007,extends
6756,194,Claim_1556,Claim_5962,requires
6757,30,Claim_1632,Claim_5422,extends
6758,696,Claim_3046,Claim_8299,extends
6759,915,Claim_654,Claim_5716,contradicts
6760,927,Claim_177,Claim_6394,supports
6761,359,Claim_1720,Claim_5409,supports
6762,828,Claim_2317,Claim_5454,extends
6763,471,Claim_3382,Claim_5591,requires
6764,914,Claim_4005,Claim_9472,supports
