sample_id,hidden_dim,hidden_mean,hidden_std,hidden_norm,final_token_entropy,max_logit,logit_margin,attention_dispersion,retrieval_confidence,semantic_consistency,target_semantic_entropy,hallucination_label
4459,64,-0.108775,0.309735,6.445354,2.509624,5.550749,4.300291,0.924327,0.953425,0.832678,0.305398,0
4460,64,0.914954,0.557248,30.33132,4.346143,15.268041,12.559496,0.875257,0.373126,0.336152,0.656426,1
4461,64,0.103619,0.909786,44.500064,3.950276,5.023987,6.362636,0.246818,0.317433,0.137728,0.677477,1
4462,64,-0.389029,0.433509,33.847124,4.630917,20.099925,8.497869,0.05972,0.162104,0.891121,0.452922,0
4463,64,0.234437,0.98315,30.242573,0.861682,9.430762,1.595517,0.647859,0.718994,0.145609,0.564791,1
4464,64,-0.018717,1.142587,59.314577,1.221125,8.730294,14.38208,0.863359,0.137186,0.372877,0.642159,1
4465,64,-0.878886,0.137671,12.617172,4.249292,6.588166,0.22812,0.113121,0.065912,0.424293,0.692779,1
4466,64,-0.436007,0.72421,31.297098,3.389443,20.308895,14.467859,0.371309,0.663791,0.617166,0.356807,0
4467,64,0.47797,1.342768,58.117835,0.117686,19.817812,6.411326,0.740489,0.563363,0.399501,0.550875,1
4468,64,0.167412,1.450889,56.509493,3.479157,10.546106,10.077842,0.436035,0.779776,0.077856,0.584495,1
4469,64,-0.576618,0.072355,29.630867,2.17231,8.698708,9.338455,0.4517,0.70058,0.706547,0.351799,0
4470,64,0.012059,1.421078,29.359097,4.553686,18.478683,4.240178,0.314178,0.658163,0.780929,0.509226,0
4471,64,0.269996,0.235798,10.233269,0.720168,25.3009,12.475397,0.81456,0.973038,0.732222,0.306483,0
4472,64,-0.261323,0.876382,17.286986,3.244731,27.293567,3.153429,0.551908,0.808197,0.232299,0.674924,1
4473,64,-0.776584,1.347735,57.249668,2.156904,12.183524,12.938734,0.879703,0.471669,0.678209,0.499862,0
4474,64,-0.026873,0.75722,11.160296,4.980061,24.212725,8.700609,0.897519,0.791807,0.117704,0.639908,1
4475,64,-0.011824,1.358795,12.06106,2.914487,27.40513,7.420788,0.321966,0.368948,0.922347,0.374696,0
4476,64,-0.397151,0.354839,52.854132,3.619511,9.070122,11.954867,0.537725,0.980146,0.711261,0.31902,0
4477,64,0.481535,1.28348,29.528899,4.062221,13.850592,8.271341,0.346396,0.025807,0.670056,0.555282,1
4478,64,0.254144,0.147873,58.619788,4.225049,15.858528,9.481984,0.279093,0.060447,0.733298,0.584797,1
4479,64,0.6506,1.172106,38.130983,0.849926,9.205194,3.465885,0.607432,0.204889,0.38973,0.65417,1
4480,64,0.077466,0.625998,59.905269,2.292685,3.585867,7.860383,0.407118,0.526082,0.739827,0.3765,0
4481,64,0.433695,0.984694,21.271612,2.227003,8.646722,6.264317,0.972384,0.740855,0.374898,0.613698,1
4482,64,0.383225,0.401413,39.870536,0.511725,15.494576,12.047805,0.51997,0.317648,0.495508,0.522991,0
4483,64,0.709924,0.225317,16.749256,1.675613,18.836093,13.117221,0.351898,0.661876,0.597172,0.322998,0
4484,64,-0.079436,1.186344,8.356547,4.467182,19.258067,12.486362,0.630913,0.373281,0.968711,0.411709,0
4485,64,-0.946399,0.078577,31.671369,0.519401,27.843188,1.564946,0.470756,0.961538,0.587751,0.333471,0
4486,64,0.252714,0.568197,29.628879,0.63589,1.567985,5.49041,0.788119,0.915104,0.162583,0.514595,0
4487,64,0.702537,0.201678,30.803045,3.173272,10.656528,4.810756,0.923102,0.403554,0.912535,0.446737,0
4488,64,-0.567947,0.496316,32.79073,0.676232,4.617874,2.772547,0.051288,0.072844,0.418389,0.475853,0
4489,64,0.809032,0.638435,30.168517,1.879956,4.69154,0.925515,0.828627,0.686569,0.72418,0.377319,0
4490,64,0.245818,0.704553,17.752995,0.851203,1.006484,8.603666,0.991316,0.974243,0.734762,0.285635,0
4491,64,-0.315057,1.094975,59.448977,0.975638,5.381217,5.617249,0.00107,0.728288,0.041676,0.570666,1
4492,64,0.256733,1.025889,47.242991,1.679032,16.230243,3.801277,0.669442,0.126606,0.39692,0.624867,1
4493,64,0.160747,0.433361,10.691592,3.713497,24.011472,11.921425,0.677409,0.033187,0.569727,0.523662,0
4494,64,-0.405048,1.424083,27.655732,1.224765,5.595034,12.547607,0.119819,0.963242,0.466248,0.312879,0
4495,64,-0.750782,0.595646,37.463237,0.894164,17.297383,0.41194,0.523011,0.353646,0.080615,0.668084,1
4496,64,-0.459034,0.308299,6.804341,4.134043,27.062485,3.254826,0.790028,0.04525,0.45543,0.809373,1
4497,64,-0.663255,0.257941,30.673047,3.089495,28.479409,13.055623,0.912535,0.566411,0.733872,0.365546,0
4498,64,0.081474,0.626384,9.512279,3.868765,29.534366,10.364296,0.471171,0.866458,0.450218,0.444265,0
4499,64,-0.573151,0.778861,53.141454,0.286769,3.114933,12.09822,0.033086,0.350071,0.68704,0.22391,0
4500,64,0.059261,0.577959,58.077877,0.739729,13.963717,5.031382,0.269759,0.795658,0.801888,0.19695,0
4501,64,-0.204934,0.401124,15.291361,1.393285,20.437923,5.986833,0.250346,0.034643,0.844238,0.506813,0
4502,64,-0.163758,0.624224,45.896567,1.624412,9.329795,7.006246,0.247632,0.658689,0.570805,0.347841,0
4503,64,-0.888617,0.225112,53.611779,3.351692,2.321979,5.782918,0.829262,0.757875,0.31187,0.54437,0
4504,64,-0.702368,0.93554,28.499676,3.789215,19.475834,5.501148,0.293754,0.587001,0.044499,0.65823,1
4505,64,0.592407,0.337693,30.57052,0.165603,18.53835,6.216548,0.924631,0.032882,0.01061,0.717662,1
4506,64,0.664024,0.394612,29.810699,0.934221,22.590277,5.954863,0.268522,0.325498,0.990782,0.378414,0
4507,64,-0.205553,0.476454,46.801735,4.450405,26.169735,1.275415,0.593163,0.911413,0.320226,0.531631,0
4508,64,0.722944,1.026267,31.687013,0.356413,3.460755,12.213406,0.50868,0.114054,0.347641,0.586984,1
4509,64,0.422847,1.038276,14.820035,4.837691,2.315347,8.952814,0.944133,0.76276,0.130741,0.694016,1
4510,64,-0.303698,0.842108,8.887893,2.2154,23.719295,7.176102,0.928885,0.086639,0.405214,0.653511,1
4511,64,0.359272,0.284605,41.84389,4.314149,27.872804,12.609785,0.898137,0.520462,0.862614,0.417457,0
4512,64,-0.000698,0.861458,17.919493,3.314463,1.429533,3.015338,0.813642,0.194507,0.511245,0.714884,1
4513,64,-0.215269,0.971489,24.342551,3.172592,5.475216,5.835921,0.522448,0.382543,0.517666,0.55387,1
4514,64,0.177683,0.654766,18.12199,0.126221,5.592472,2.146805,0.998768,0.013521,0.201713,0.734432,1
4515,64,-0.181669,1.230608,20.450238,4.368622,18.563756,8.404717,0.234862,0.222116,0.801723,0.496341,0
4516,64,-0.56816,0.734794,29.726598,0.882722,24.834995,3.415042,0.175424,0.14388,0.40764,0.642486,1
4517,64,0.447583,0.77979,20.307684,2.852889,7.800884,7.481189,0.416588,0.875996,0.610744,0.359442,0
4518,64,0.879777,1.109896,52.968439,2.553799,4.239278,4.640627,0.679046,0.173861,0.916556,0.40248,0
4519,64,-0.829055,1.488595,50.595558,3.058591,3.144503,13.649674,0.416448,0.075306,0.50118,0.547541,0
4520,64,0.502323,0.919708,35.871895,0.311993,0.58239,3.117838,0.394036,0.176995,0.146592,0.631403,1
4521,64,-0.462624,0.488091,50.598452,0.928392,10.781788,3.884876,0.389708,0.232569,0.13385,0.629779,1
4522,64,-0.641102,1.348694,10.604978,1.576869,10.449204,2.19009,0.050185,0.096335,0.618499,0.467162,0
4523,64,0.156938,1.177107,15.224791,4.661719,13.277693,5.422373,0.085344,0.665102,0.338252,0.5411,0
4524,64,-0.863008,0.056111,26.943918,3.874572,8.885186,8.893326,0.32499,0.10624,0.199295,0.611785,1
4525,64,-0.149535,1.229353,5.255924,3.677233,10.230787,6.964339,0.843834,0.641408,0.406104,0.582568,1
4526,64,-0.042195,1.465442,10.142601,0.428585,27.377007,2.019116,0.003819,0.155043,0.736818,0.343143,0
4527,64,-0.76264,1.079243,34.553584,4.866883,9.888488,5.474183,0.054219,0.41079,0.217312,0.607471,1
4528,64,0.017173,1.495499,48.327251,4.8497,13.743797,11.061216,0.420519,0.874007,0.355194,0.485115,0
4529,64,0.237325,1.140741,9.137526,4.789448,11.372773,12.371115,0.585301,0.405973,0.74064,0.528608,0
4530,64,0.966883,0.879546,36.534325,3.993526,20.58847,12.713194,0.234497,0.666629,0.737952,0.400026,0
4531,64,-0.605796,1.03581,58.560932,1.483789,3.107613,6.271369,0.429825,0.119641,0.467918,0.593402,1
4532,64,-0.453172,0.312604,10.432083,0.929649,9.045559,14.50594,0.107715,0.716619,0.590346,0.188424,0
4533,64,-0.040853,1.461266,10.095438,3.662904,24.066605,8.645094,0.91676,0.257374,0.204002,0.734798,1
4534,64,0.323271,0.906836,25.094448,1.182052,16.785556,0.221128,0.735542,0.23515,0.473955,0.619713,1
4535,64,-0.951209,0.505406,45.482594,1.613128,28.95803,4.767407,0.42649,0.201757,0.672078,0.480529,0
4536,64,0.393546,1.446405,38.29951,4.818267,28.987787,13.40737,0.380717,0.929766,0.195596,0.574863,1
4537,64,-0.303526,0.697047,9.68128,1.792602,7.814057,14.865787,0.243108,0.638933,0.505909,0.401101,0
4538,64,-0.784495,1.211178,34.948077,4.819598,20.680132,2.206741,0.39806,0.539404,0.569612,0.549727,0
4539,64,0.289936,1.358389,19.008897,3.862478,20.632493,2.605863,0.512222,0.30364,0.460861,0.633979,1
4540,64,0.908306,1.47115,46.609022,3.319052,15.426796,1.279163,0.743552,0.369147,0.293337,0.673264,1
4541,64,0.210094,0.204829,21.63406,1.244034,12.546894,1.497196,0.216985,0.517295,0.433618,0.486593,0
4542,64,0.384664,1.280619,9.495406,0.502335,24.781021,4.780761,0.241008,0.452675,0.019839,0.579527,1
4543,64,0.504682,1.200263,50.717253,1.912766,2.34683,7.472336,0.259662,0.004061,0.605475,0.602237,1
4544,64,-0.52132,0.163251,10.940949,3.947174,24.459055,8.922193,0.856265,0.663046,0.38787,0.523662,0
4545,64,0.539227,0.253619,37.67446,2.231522,4.224288,0.789358,0.089073,0.430033,0.612857,0.534063,0
4546,64,-0.788572,0.596671,29.408442,4.628054,18.984219,4.702825,0.68952,0.5582,0.690249,0.548631,0
4547,64,-0.017201,0.424806,53.875761,4.417554,18.225985,2.157306,0.363622,0.246763,0.120682,0.8086,1
4548,64,-0.997579,0.617083,10.65438,0.560973,21.180068,8.12253,0.733181,0.930519,0.048863,0.499746,0
4549,64,0.206011,0.725783,51.496827,2.383833,8.440248,6.600107,0.818525,0.632256,0.581872,0.494164,0
4550,64,0.867499,1.140993,38.908179,1.961585,12.260565,10.968633,0.218068,0.330089,0.322128,0.56427,1
4551,64,0.014183,0.808133,15.440607,4.70275,4.457068,9.294954,0.4275,0.511742,0.89404,0.429344,0
4552,64,-0.282135,1.063956,41.912919,3.087962,3.242139,9.097103,0.882042,0.466137,0.247234,0.626615,1
4553,64,-0.276055,1.4002,43.698721,3.287603,4.440892,5.011567,0.647154,0.988251,0.226582,0.538525,0
4554,64,-0.189508,0.778755,10.332442,2.307294,3.476239,12.114533,0.370914,0.212182,0.636921,0.444643,0
4555,64,0.193938,0.532615,58.747661,3.027475,27.757376,12.10183,0.424991,0.56812,0.615336,0.339834,0
4556,64,0.213833,0.830272,17.950948,4.010588,18.202199,10.965222,0.703878,0.520509,0.325271,0.600134,1
4557,64,0.255745,0.226031,36.921301,3.504041,23.061932,4.488045,0.219339,0.312232,0.565973,0.550125,1
4558,64,-0.857544,0.416028,44.721566,4.89397,0.995248,6.020697,0.842634,0.147032,0.90978,0.569592,1
4559,64,0.100492,1.430507,32.204294,0.164971,0.677704,11.67028,0.158884,0.669735,0.484886,0.297173,0
4560,64,0.580543,0.341537,18.831818,2.309418,11.41079,12.202592,0.814371,0.049992,0.452777,0.465401,0
4561,64,0.929173,1.328211,36.368622,3.038301,9.614145,10.006523,0.000463,0.028159,0.703993,0.45947,0
4562,64,0.820312,0.951115,20.562002,2.438328,24.796922,14.494183,0.28049,0.804746,0.102545,0.572489,1
4563,64,0.45278,0.444322,44.167835,0.312722,1.496156,2.294101,0.151545,0.052649,0.143538,0.625939,1
4564,64,-0.578784,0.091151,14.863513,3.441279,1.342872,11.745712,0.093668,0.441205,0.902877,0.387645,0
4565,64,0.657937,0.696362,38.929532,0.27407,10.423059,5.552161,0.126548,0.481584,0.187789,0.492828,0
4566,64,0.920347,0.767077,31.404903,3.849941,9.399245,13.923953,0.283198,0.136403,0.382176,0.582934,1
4567,64,-0.60884,1.243847,18.509732,4.493792,19.036467,8.16055,0.307539,0.730302,0.414378,0.627536,1
4568,64,-0.585647,0.471886,15.990665,0.265339,4.136329,1.337935,0.041143,0.422239,0.049035,0.641454,1
4569,64,0.323651,1.195307,41.381454,3.696653,24.136308,0.615304,0.36614,0.744271,0.243086,0.726533,1
4570,64,-0.762482,0.753721,31.6217,4.420524,29.423612,3.058353,0.718293,0.651408,0.93529,0.415637,0
4571,64,0.417346,0.111584,46.696033,4.171262,27.480736,1.665459,0.719711,0.15186,0.976054,0.466767,0
4572,64,-0.815956,0.605214,5.927973,2.169167,5.650497,2.474432,0.219742,0.528084,0.376209,0.483355,0
4573,64,0.982803,1.015416,11.242021,0.424781,24.167472,0.409098,0.802422,0.929038,0.154251,0.614541,1
4574,64,0.114218,1.336618,59.847386,3.399622,27.295031,11.555324,0.140435,0.840147,0.793076,0.214392,0
4575,64,-0.100537,1.329991,18.187405,1.788539,9.288269,9.89034,0.903518,0.605724,0.681602,0.368671,0
4576,64,-0.097286,0.317984,26.488066,2.959167,16.966925,5.882215,0.306165,0.016661,0.15681,0.821011,1
4577,64,0.004398,0.43052,39.265364,0.287903,2.109552,9.505132,0.62304,0.261347,0.01002,0.722043,1
4578,64,0.309793,0.952044,25.086927,2.396287,15.635776,5.644616,0.24153,0.339991,0.576318,0.523187,0
4579,64,0.278327,1.413437,50.749579,0.122793,25.50457,7.212448,0.220179,0.919677,0.184311,0.320977,0
4580,64,0.640074,1.424652,21.251805,3.349225,25.773065,10.383798,0.576482,0.39121,0.615735,0.620693,1
4581,64,0.408635,0.391432,35.653684,2.73921,21.736614,11.086181,0.027219,0.001615,0.92283,0.477669,0
4582,64,0.806939,1.390804,42.388788,3.392766,9.082105,4.622615,0.849218,0.491287,0.141204,0.721254,1
4583,64,-0.106833,0.132567,10.766648,3.639074,20.740874,12.832194,0.466238,0.97351,0.678522,0.332353,0
4584,64,-0.095872,0.525898,38.676257,0.669739,23.321179,11.223203,0.627118,0.938206,0.529617,0.375775,0
4585,64,0.148342,0.087778,59.1703,0.879732,20.734098,1.587407,0.052237,0.639904,0.131241,0.519307,0
4586,64,-0.699638,1.140957,37.859538,0.861614,10.247002,12.489146,0.326732,0.357199,0.969058,0.268085,0
4587,64,-0.688477,0.361178,8.071134,0.27889,22.878986,6.395222,0.926959,0.655233,0.211555,0.506073,0
4588,64,-0.683278,0.200039,26.291923,2.184525,15.976113,9.16736,0.11808,0.164232,0.285672,0.496634,0
4589,64,-0.679242,1.287257,16.774623,1.822108,26.716666,5.214302,0.177084,0.622563,0.367526,0.459036,0
4590,64,-0.680762,0.891078,14.410367,4.675042,9.785058,8.973949,0.583465,0.733965,0.303946,0.606405,1
4591,64,-0.406021,1.138524,32.415173,4.592785,22.830117,6.413906,0.19597,0.451852,0.555641,0.52198,0
4592,64,-0.302299,0.655261,21.06615,2.540258,16.301927,13.646198,0.995143,0.436968,0.583557,0.402993,0
4593,64,0.797307,0.518724,32.316406,3.614567,9.646708,8.411049,0.86157,0.941062,0.052257,0.523444,0
4594,64,0.16214,1.388902,52.53681,0.333102,11.221685,9.617438,0.313015,0.137348,0.997736,0.358089,0
4595,64,-0.337245,0.779465,5.152787,4.362911,12.742536,5.668559,0.610356,0.61733,0.046386,0.70755,1
4596,64,0.553309,1.048531,27.397762,0.03364,28.559469,5.846106,0.507218,0.782208,0.828713,0.246702,0
4597,64,0.009062,0.095911,21.266282,2.087649,22.890766,4.953597,0.858924,0.629644,0.162761,0.585547,1
4598,64,-0.33074,0.209361,47.127432,4.067294,16.832327,2.618373,0.817016,0.721385,0.265454,0.597472,1
4599,64,0.640218,1.469643,53.336696,0.672075,14.778281,3.652214,0.956336,0.095924,0.871275,0.4725,0
4600,64,0.705996,0.963566,22.33131,0.487726,20.187764,14.217656,0.275799,0.753792,0.560306,0.292169,0
4601,64,-0.519201,1.478012,22.223118,4.487831,29.697505,3.405761,0.500223,0.660757,0.570481,0.499012,0
4602,64,0.228265,1.140868,28.829145,1.73724,28.319641,13.833725,0.645129,0.600048,0.339748,0.444763,0
4603,64,-0.733059,1.087467,40.875181,1.608466,3.892485,0.105214,0.693004,0.065743,0.089815,0.763678,1
4604,64,-0.084975,1.160912,11.737519,1.435654,18.217112,3.582248,0.423631,0.025456,0.542784,0.5312,0
4605,64,0.43598,1.397513,7.958926,3.347254,8.455018,14.929419,0.322227,0.751917,0.635111,0.427853,0
4606,64,0.79974,1.445112,8.387794,4.234481,10.864444,7.361277,0.776542,0.207937,0.911079,0.576498,1
4607,64,0.984143,0.568536,45.447035,0.840149,0.494357,4.495315,0.016696,0.508924,0.294408,0.536312,0
4608,64,0.090687,1.393017,27.388624,1.357167,1.081211,6.978211,0.442941,0.324432,0.034829,0.72373,1
4609,64,-0.25347,0.223175,59.595358,0.603986,1.444698,3.075926,0.36967,0.447742,0.465875,0.562105,1
4610,64,-0.114376,1.186788,59.741913,3.286843,0.888904,12.864229,0.401923,0.908188,0.423765,0.418561,0
4611,64,-0.448811,0.356319,25.077768,0.50288,24.514372,3.938314,0.86225,0.20498,0.847833,0.405495,0
4612,64,-0.27994,1.253168,34.595251,0.800601,13.890664,0.923829,0.409228,0.619382,0.1314,0.67953,1
4613,64,-0.727071,0.918622,41.095686,4.103126,11.659898,10.092303,0.891152,0.598031,0.434962,0.634181,1
4614,64,-0.643799,0.66584,6.06904,0.848547,6.759478,12.213837,0.658022,0.027125,0.62391,0.514831,0
4615,64,0.735985,0.579888,37.249629,3.888294,17.506125,5.014916,0.781116,0.205495,0.260921,0.735616,1
4616,64,-0.307822,0.970416,28.27168,1.022588,10.755745,12.998799,0.69499,0.268572,0.692709,0.469092,0
4617,64,-0.514515,0.833887,31.045386,3.533672,14.940369,0.040777,0.561162,0.088567,0.783458,0.563861,1
4618,64,-0.825187,1.095244,17.850711,2.366263,9.774002,10.027523,0.159836,0.202037,0.265949,0.540668,0
4619,64,-0.667151,0.16823,54.78813,0.06226,13.959348,11.376708,0.098285,0.489672,0.48516,0.319501,0
4620,64,0.491358,0.753704,49.714829,3.229406,25.250386,10.869825,0.191982,0.947509,0.172677,0.449334,0
4621,64,-0.898977,0.785861,12.794318,4.39595,9.157109,7.785889,0.658809,0.716308,0.861525,0.435679,0
4622,64,0.552616,1.178539,10.395151,4.403537,17.58387,7.137164,0.803124,0.034388,0.290911,0.831355,1
4623,64,-0.717538,1.312036,59.539564,2.95602,0.44579,11.726104,0.631997,0.51121,0.164063,0.628674,1
4624,64,-0.912575,0.230384,49.03948,3.267392,28.389664,3.34724,0.626818,0.095678,0.494424,0.671469,1
4625,64,0.351929,0.353938,6.920385,4.93481,27.224431,12.594412,0.738859,0.472993,0.170567,0.652856,1
4626,64,-0.00397,0.373299,55.695388,2.602779,6.979267,7.512502,0.760059,0.046877,0.628171,0.516048,0
4627,64,-0.330655,0.276139,57.578814,3.444404,18.488078,8.295533,0.999289,0.404045,0.081333,0.686483,1
4628,64,0.267746,0.65474,7.395615,0.684518,3.173085,1.990783,0.009858,0.839769,0.656423,0.326536,0
4629,64,-0.134585,1.0926,39.987474,3.339092,6.392536,2.285485,0.57504,0.116271,0.696113,0.640558,1
4630,64,0.265972,0.195596,18.190183,1.281433,18.172252,8.126528,0.68869,0.983978,0.820478,0.19753,0
4631,64,-0.347553,0.905356,50.091762,0.413098,24.757717,4.279525,0.940498,0.930398,0.256577,0.470811,0
4632,64,0.167899,1.116165,29.154784,1.759004,13.985842,2.20091,0.899281,0.055064,0.489496,0.789226,1
4633,64,0.573768,0.49462,11.905225,0.538803,25.099002,6.178887,0.569007,0.5868,0.94132,0.289388,0
4634,64,0.745991,0.486532,21.783883,3.468827,10.893144,4.64194,0.068221,0.292408,0.318201,0.570773,1
4635,64,-0.365852,1.069802,33.139004,2.554036,19.990242,5.908556,0.378907,0.86459,0.884779,0.203316,0
4636,64,-0.499996,1.472742,31.161262,2.790526,4.657665,3.563933,0.595952,0.22381,0.436866,0.591918,1
4637,64,0.218728,1.425223,23.71281,2.634671,18.457398,7.315142,0.483713,0.999409,0.748404,0.396151,0
4638,64,0.997274,0.414471,13.338591,1.286928,4.925042,4.760056,0.762553,0.795769,0.716578,0.345395,0
4639,64,0.70362,1.03223,20.127993,0.489706,8.639158,2.061667,0.229582,0.864951,0.455311,0.415614,0
4640,64,0.828001,0.918839,24.004557,4.115497,1.478907,10.121851,0.855898,0.236208,0.234741,0.774092,1
4641,64,0.834068,0.92599,41.522289,2.777664,14.686734,6.840714,0.226114,0.372825,0.096971,0.709759,1
4642,64,0.058887,1.453111,30.302183,1.781889,27.865488,13.388172,0.785578,0.969343,0.944187,0.218581,0
4643,64,-0.681766,0.177033,38.198956,4.00049,23.127927,5.543377,0.100094,0.060938,0.523319,0.606724,1
4644,64,0.378144,0.798045,44.049968,0.466647,3.673987,1.495662,0.954254,0.620355,0.181344,0.543373,0
4645,64,-0.75979,1.235959,44.092904,1.175741,4.047092,9.637889,0.411738,0.1897,0.658023,0.413562,0
4646,64,0.964021,0.542133,49.591612,0.977333,8.513766,10.157861,0.712287,0.768653,0.444812,0.364606,0
4647,64,0.250891,0.442064,50.575751,4.358449,20.249403,3.235654,0.291041,0.27703,0.195975,0.654997,1
4648,64,0.698259,1.305565,38.70998,0.40524,22.213957,11.443377,0.224972,0.37618,0.22155,0.468862,0
4649,64,-0.41322,0.379751,41.171269,3.276668,19.948275,11.473523,0.170707,0.254492,0.502727,0.555302,1
4650,64,0.845583,0.222306,12.445052,4.55357,5.010489,7.436382,0.811179,0.942434,0.431674,0.419622,0
4651,64,0.200269,0.16326,13.056899,4.257091,17.06705,7.546815,0.815299,0.17916,0.765236,0.593196,1
4652,64,0.246973,0.305899,7.052429,1.919505,17.487211,12.219723,0.355662,0.816117,0.540434,0.327762,0
4653,64,-0.82948,1.404281,36.101108,2.465019,17.287882,1.601117,0.40569,0.85447,0.056346,0.665819,1
4654,64,-0.894718,0.450265,58.541505,3.75714,14.003115,5.847786,0.117134,0.865295,0.222272,0.544733,0
4655,64,-0.222075,0.542282,30.924264,0.460543,29.487462,0.290219,0.385936,0.411002,0.537444,0.435125,0
4656,64,0.171173,1.400349,31.113264,3.214502,16.460718,12.864214,0.451029,0.638891,0.794166,0.372486,0
4657,64,0.490173,0.842838,49.106095,1.830511,2.235952,5.826097,0.860988,0.925883,0.107155,0.544457,0
4658,64,-0.682127,0.640219,59.028074,2.372896,4.022956,12.380672,0.093371,0.595754,0.521295,0.376915,0
4659,64,-0.937429,1.312213,57.526668,3.600427,1.581542,5.709745,0.232475,0.024629,0.037057,0.832898,1
4660,64,0.113988,1.402389,42.206892,0.800345,29.876553,8.63638,0.326008,0.84886,0.801518,0.179773,0
4661,64,-0.326667,1.234432,43.712568,1.392852,11.281781,12.176175,0.432497,0.092242,0.370583,0.691703,1
