id,raw_trust_score,ground_truth,calibrated_score,prediction_set
5705,0.2006,1,0.1835,Verified
5706,0.6029,1,0.6068,Rejected
5707,0.2862,1,0.2679,Verified
5708,0.5658,0,0.5289,Rejected
5709,0.3491,0,0.3488,Rejected
5710,0.5742,1,0.5196,Review
5711,0.7815,0,0.7208,Rejected
5712,0.224,1,0.2184,Review
5713,0.5407,0,0.4872,Verified
5714,0.3756,0,0.3606,Rejected
5715,0.9705,0,0.9135,Rejected
5716,0.8855,0,0.8813,Rejected
5717,0.0797,0,0.0832,Rejected
5718,0.3348,0,0.3041,Rejected
5719,0.6769,0,0.6974,Verified
5720,0.7553,0,0.7302,Verified
5721,0.2008,0,0.207,Rejected
5722,0.6938,1,0.6325,Verified
5723,0.4713,0,0.4872,Verified
5724,0.4873,1,0.5013,Verified
5725,0.6852,0,0.6852,Rejected
5726,0.9753,1,0.8806,Rejected
5727,0.5304,1,0.543,Review
5728,0.5723,0,0.5597,Rejected
5729,0.1258,1,0.1171,Verified
5730,0.6739,1,0.6315,Rejected
5731,0.6481,1,0.6746,Verified
5732,0.6054,0,0.6144,Verified
5733,0.2869,1,0.3008,Verified
5734,0.0399,1,0.0387,Review
5735,0.9838,0,0.955,Review
5736,0.027,0,0.0275,Verified
5737,0.8259,0,0.7633,Verified
5738,0.7111,1,0.7333,Rejected
5739,0.1198,1,0.1214,Rejected
5740,0.3548,1,0.3291,Verified
5741,0.9843,0,0.9253,Rejected
5742,0.2569,1,0.2526,Rejected
5743,0.5909,1,0.5533,Rejected
5744,0.7257,1,0.7085,Review
5745,0.1636,1,0.1709,Rejected
5746,0.0619,1,0.0603,Rejected
5747,0.2159,0,0.2213,Verified
5748,0.9817,0,0.9705,Verified
5749,0.833,1,0.8095,Rejected
5750,0.9089,1,0.9151,Review
5751,0.6913,1,0.6593,Verified
5752,0.2635,1,0.2414,Rejected
5753,0.5937,0,0.5778,Verified
5754,0.2514,1,0.2362,Rejected
5755,0.3456,0,0.3397,Rejected
5756,0.9009,1,0.8877,Verified
5757,0.0305,1,0.0281,Review
5758,0.4925,0,0.5147,Verified
5759,0.7061,0,0.7015,Verified
5760,0.7281,0,0.6933,Verified
5761,0.3641,0,0.362,Rejected
5762,0.6104,0,0.5523,Verified
5763,0.6803,1,0.6878,Review
5764,0.3495,1,0.3376,Review
5765,0.9194,0,0.9413,Rejected
5766,0.2685,0,0.273,Verified
5767,0.7664,0,0.7442,Verified
5768,0.7014,0,0.7304,Verified
5769,0.2171,1,0.2129,Rejected
5770,0.0688,1,0.0671,Rejected
5771,0.9154,0,0.8678,Rejected
5772,0.6813,0,0.6381,Review
5773,0.2024,1,0.2086,Verified
5774,0.2746,0,0.2489,Review
5775,0.292,1,0.3032,Verified
5776,0.4924,1,0.5056,Rejected
5777,0.8266,1,0.8402,Rejected
5778,0.1985,1,0.1791,Rejected
5779,0.8488,1,0.8086,Rejected
5780,0.4368,1,0.3974,Review
5781,0.6243,1,0.6453,Verified
5782,0.0053,0,0.0048,Verified
5783,0.1263,1,0.1241,Review
5784,0.266,0,0.2558,Verified
5785,0.5494,1,0.5349,Rejected
5786,0.4154,1,0.4315,Verified
5787,0.6197,1,0.5926,Rejected
5788,0.5296,1,0.5389,Rejected
5789,0.7976,1,0.8304,Rejected
5790,0.2429,0,0.2381,Review
5791,0.3136,0,0.3207,Review
5792,0.4469,1,0.4543,Rejected
5793,0.9231,0,0.8646,Review
5794,0.4077,0,0.3913,Rejected
5795,0.2322,0,0.2214,Rejected
5796,0.6186,1,0.582,Verified
5797,0.6,1,0.5528,Review
5798,0.9355,1,0.9193,Rejected
5799,0.3416,0,0.3418,Verified
5800,0.3237,0,0.3125,Review
5801,0.8679,1,0.8332,Rejected
5802,0.2462,1,0.2507,Review
5803,0.9428,1,0.9192,Review
5804,0.4048,0,0.3777,Verified
5805,0.5193,0,0.5316,Verified
5806,0.587,1,0.6102,Verified
5807,0.2344,1,0.2354,Rejected
5808,0.5998,1,0.5954,Verified
5809,0.8559,1,0.863,Verified
5810,0.818,1,0.7809,Rejected
5811,0.3645,1,0.3751,Review
5812,0.7431,0,0.7325,Verified
5813,0.4306,0,0.3932,Verified
5814,0.371,1,0.3491,Review
5815,0.7884,0,0.7274,Review
5816,0.0854,0,0.0813,Rejected
5817,0.6419,0,0.6151,Rejected
5818,0.9429,1,0.9688,Verified
5819,0.9511,0,0.9541,Review
5820,0.4652,1,0.474,Verified
5821,0.3016,0,0.3144,Verified
5822,0.0161,0,0.0164,Verified
5823,0.3689,1,0.3786,Review
5824,0.9123,1,0.8371,Rejected
5825,0.136,1,0.1405,Rejected
5826,0.1036,0,0.0956,Rejected
5827,0.3235,1,0.2972,Rejected
5828,0.6846,1,0.6916,Rejected
5829,0.9423,1,0.8731,Rejected
5830,0.4886,1,0.4714,Review
5831,0.3747,1,0.3539,Verified
5832,0.236,0,0.2261,Rejected
5833,0.9394,0,0.9575,Verified
5834,0.9327,1,0.8911,Verified
5835,0.0087,1,0.0083,Verified
5836,0.2092,1,0.2089,Verified
5837,0.9125,0,0.89,Review
5838,0.4451,1,0.4343,Review
5839,0.5817,1,0.5428,Rejected
5840,0.8221,0,0.7558,Review
5841,0.9794,0,0.9066,Verified
5842,0.9558,1,0.9738,Review
5843,0.0421,1,0.0394,Verified
5844,0.6768,1,0.6143,Review
5845,0.8462,0,0.8232,Rejected
5846,0.3614,1,0.3556,Rejected
5847,0.9204,0,0.8632,Verified
5848,0.194,0,0.1975,Rejected
5849,0.7402,0,0.6881,Verified
5850,0.6741,1,0.6701,Review
5851,0.682,0,0.6406,Review
5852,0.2226,0,0.2015,Review
5853,0.525,0,0.4947,Review
5854,0.4177,0,0.4179,Rejected
5855,0.4794,0,0.5004,Review
5856,0.7614,1,0.7829,Review
5857,0.1589,1,0.1611,Verified
5858,0.8586,1,0.8822,Rejected
5859,0.9042,0,0.8403,Review
5860,0.2135,0,0.1948,Rejected
5861,0.9487,0,0.9361,Rejected
5862,0.1177,1,0.1199,Verified
5863,0.7925,1,0.8147,Rejected
5864,0.1141,1,0.1142,Rejected
5865,0.9112,0,0.9373,Review
5866,0.6851,1,0.7108,Rejected
5867,0.2038,0,0.2089,Review
5868,0.67,1,0.6378,Verified
5869,0.9229,1,0.8581,Verified
5870,0.7722,0,0.807,Rejected
5871,0.7749,0,0.7658,Verified
5872,0.444,0,0.4524,Rejected
5873,0.4886,0,0.4912,Rejected
5874,0.7147,0,0.7132,Verified
5875,0.1529,0,0.1543,Verified
5876,0.952,1,0.9633,Review
5877,0.4027,0,0.3975,Verified
5878,0.8122,1,0.8114,Review
5879,0.9185,0,0.8704,Review
5880,0.2464,0,0.2426,Rejected
5881,0.4423,1,0.4593,Verified
5882,0.6899,0,0.6346,Rejected
5883,0.6623,0,0.6792,Rejected
5884,0.7184,1,0.7168,Review
5885,0.5042,0,0.529,Review
5886,0.0772,0,0.078,Review
5887,0.6889,1,0.7153,Verified
5888,0.7844,0,0.7708,Review
5889,0.2144,1,0.2095,Review
5890,0.7452,0,0.7292,Review
5891,0.0784,1,0.0769,Verified
5892,0.5528,0,0.5105,Review
5893,0.7761,0,0.8124,Rejected
5894,0.121,0,0.111,Rejected
5895,0.1027,1,0.093,Review
5896,0.7912,1,0.7405,Rejected
5897,0.2203,1,0.228,Rejected
5898,0.2591,0,0.2519,Verified
5899,0.9585,1,0.9855,Review
5900,0.9695,0,1.0,Rejected
5901,0.1772,1,0.1675,Rejected
5902,0.0012,0,0.0012,Review
5903,0.8866,1,0.8696,Verified
5904,0.3524,1,0.3442,Rejected
5905,0.5337,1,0.54,Rejected
5906,0.5359,0,0.4916,Review
5907,0.2025,0,0.2007,Rejected
5908,0.5845,1,0.5675,Review
5909,0.1372,1,0.1424,Rejected
5910,0.9775,1,0.9094,Verified
5911,0.6369,0,0.6258,Rejected
5912,0.2808,0,0.2837,Verified
5913,0.4872,0,0.4549,Verified
5914,0.0427,0,0.0427,Verified
5915,0.7376,1,0.6853,Review
5916,0.1397,1,0.1419,Review
5917,0.7793,1,0.7426,Verified
5918,0.5187,1,0.5197,Verified
5919,0.598,0,0.6033,Review
5920,0.927,1,0.9491,Verified
5921,0.0394,0,0.0363,Verified
5922,0.5814,1,0.5385,Rejected
5923,0.4937,1,0.5036,Rejected
5924,0.155,1,0.157,Rejected
5925,0.8316,1,0.8179,Review
5926,0.0021,1,0.002,Review
5927,0.4434,1,0.4249,Verified
5928,0.0811,0,0.0755,Rejected
5929,0.9985,0,0.976,Rejected
5930,0.0196,0,0.0201,Review
5931,0.806,0,0.7584,Verified
5932,0.7656,1,0.694,Verified
5933,0.6778,1,0.6187,Verified
5934,0.9043,0,0.9366,Verified
5935,0.7132,0,0.6548,Verified
5936,0.4818,0,0.4751,Review
5937,0.9402,1,0.9178,Review
5938,0.2247,1,0.2314,Review
5939,0.1374,1,0.1375,Review
5940,0.5899,0,0.552,Verified
5941,0.1501,1,0.1472,Review
5942,0.055,0,0.051,Review
5943,0.8533,1,0.8705,Rejected
5944,0.1471,0,0.1444,Verified
5945,0.2632,1,0.2593,Rejected
5946,0.3779,1,0.3685,Review
5947,0.2522,0,0.2462,Rejected
5948,0.2555,0,0.2467,Verified
5949,0.1372,1,0.1354,Review
5950,0.3207,0,0.3104,Verified
5951,0.6473,0,0.6151,Review
5952,0.9219,0,0.9459,Verified
5953,0.9095,0,0.9529,Review
5954,0.8565,1,0.8472,Rejected
5955,0.847,1,0.7713,Review
5956,0.6409,0,0.6611,Verified
5957,0.1931,1,0.1808,Rejected
5958,0.4505,1,0.4564,Verified
5959,0.6295,1,0.5831,Rejected
5960,0.9967,1,0.9073,Review
5961,0.2084,0,0.2175,Review
5962,0.8969,1,0.8275,Verified
5963,0.6952,0,0.6634,Rejected
5964,0.7963,0,0.7761,Verified
5965,0.7482,1,0.7773,Verified
5966,0.8694,0,0.8111,Review
5967,0.4771,0,0.4339,Verified
5968,0.4283,0,0.4249,Verified
5969,0.8452,0,0.8465,Rejected
5970,0.933,0,0.9637,Verified
5971,0.496,1,0.4506,Review
5972,0.3781,0,0.3802,Verified
5973,0.5825,1,0.5886,Rejected
5974,0.1711,1,0.1661,Verified
5975,0.7114,0,0.6566,Rejected
5976,0.876,0,0.8796,Review
5977,0.2435,0,0.2452,Verified
5978,0.6367,1,0.6288,Review
5979,0.4264,0,0.4182,Review
5980,0.8399,0,0.801,Review
5981,0.7375,1,0.6892,Review
5982,0.065,0,0.0637,Review
5983,0.7395,1,0.6696,Rejected
5984,0.8171,1,0.7722,Rejected
5985,0.1486,1,0.1496,Verified
5986,0.9521,0,0.9993,Rejected
5987,0.1438,0,0.1454,Review
5988,0.106,1,0.099,Rejected
5989,0.3556,0,0.3458,Rejected
5990,0.4143,0,0.4209,Review
5991,0.9638,1,0.9231,Verified
5992,0.7957,0,0.7374,Verified
5993,0.3718,0,0.3894,Verified
5994,0.1979,1,0.1977,Rejected
5995,0.9188,1,0.8502,Rejected
5996,0.5922,0,0.5694,Rejected
5997,0.8117,1,0.8438,Review
5998,0.7387,0,0.7579,Rejected
5999,0.1464,0,0.1348,Verified
6000,0.231,0,0.2169,Review
6001,0.7443,1,0.7148,Rejected
6002,0.8961,0,0.8471,Verified
6003,0.9871,1,1.0,Rejected
6004,0.2252,1,0.223,Verified
6005,0.6488,0,0.6775,Rejected
6006,0.7238,0,0.7423,Rejected
6007,0.6645,1,0.6546,Review
6008,0.6892,0,0.6895,Verified
6009,0.0021,0,0.0019,Verified
6010,0.5457,0,0.5096,Verified
6011,0.4049,1,0.4163,Review
6012,0.8213,0,0.7662,Review
6013,0.0435,0,0.0401,Verified
6014,0.5758,0,0.584,Review
6015,0.8509,1,0.8499,Rejected
6016,0.3246,1,0.3176,Rejected
6017,0.3703,0,0.3851,Rejected
6018,0.3225,0,0.3364,Review
6019,0.1755,1,0.1833,Verified
6020,0.8235,0,0.8563,Verified
6021,0.7693,0,0.7748,Review
6022,0.1017,1,0.103,Rejected
6023,0.9105,1,0.8648,Rejected
6024,0.2387,0,0.2277,Rejected
6025,0.8081,1,0.7598,Review
6026,0.7038,0,0.682,Verified
6027,0.7384,1,0.7404,Verified
6028,0.8498,0,0.799,Verified
6029,0.5801,0,0.5546,Review
6030,0.4697,0,0.4577,Verified
6031,0.9906,1,0.9049,Rejected
6032,0.5375,0,0.5311,Verified
6033,0.7479,0,0.675,Review
6034,0.6816,1,0.7106,Verified
6035,0.3991,1,0.3794,Verified
6036,0.7366,1,0.679,Review
6037,0.2142,0,0.2096,Review
6038,0.2497,1,0.2511,Review
6039,0.9753,1,1.0,Review
6040,0.6728,0,0.676,Rejected
6041,0.9567,1,0.8989,Rejected
6042,0.1507,1,0.1404,Review
6043,0.4177,0,0.3972,Review
6044,0.7606,0,0.6897,Review
6045,0.5004,0,0.5106,Review
6046,0.6004,0,0.5566,Verified
6047,0.4708,0,0.4276,Review
6048,0.6595,0,0.6258,Review
6049,0.8333,0,0.7815,Verified
6050,0.4869,0,0.4797,Verified
6051,0.0774,0,0.072,Verified
6052,0.3328,1,0.3289,Verified
6053,0.6517,0,0.6155,Review
6054,0.8519,1,0.7848,Rejected
6055,0.6755,0,0.6642,Review
6056,0.0005,0,0.0005,Verified
6057,0.99,0,0.9541,Rejected
6058,0.0628,1,0.0573,Rejected
6059,0.9913,1,1.0,Review
6060,0.5909,0,0.5991,Rejected
6061,0.1996,0,0.1965,Rejected
6062,0.0329,0,0.0315,Verified
6063,0.4342,1,0.4271,Rejected
6064,0.4111,1,0.3917,Verified
6065,0.1367,0,0.1239,Verified
6066,0.8403,1,0.8596,Review
6067,0.8989,1,0.8863,Rejected
6068,0.8446,1,0.8456,Verified
6069,0.2548,0,0.2453,Rejected
6070,0.1869,0,0.1854,Review
6071,0.7547,1,0.7479,Verified
6072,0.2933,0,0.2643,Rejected
6073,0.0723,0,0.0744,Rejected
6074,0.9592,0,0.9966,Verified
6075,0.6565,0,0.6302,Review
6076,0.2639,1,0.2397,Verified
6077,0.1032,0,0.0959,Verified
6078,0.2973,1,0.2973,Review
6079,0.212,1,0.2081,Review
6080,0.5384,1,0.558,Rejected
6081,0.6934,0,0.6252,Verified
6082,0.74,1,0.698,Rejected
6083,0.8441,1,0.7809,Verified
6084,0.8291,1,0.7834,Review
6085,0.3521,1,0.354,Rejected
6086,0.3736,0,0.3857,Verified
6087,0.0903,0,0.0869,Rejected
6088,0.6087,1,0.5809,Verified
6089,0.6337,0,0.6613,Verified
6090,0.4123,1,0.4073,Rejected
6091,0.3061,1,0.2761,Review
6092,0.0239,1,0.0216,Verified
6093,0.7318,0,0.7279,Rejected
6094,0.0326,0,0.0308,Rejected
6095,0.3267,1,0.3177,Rejected
6096,0.95,1,0.8784,Verified
6097,0.8723,1,0.9157,Verified
6098,0.5112,1,0.488,Verified
6099,0.8711,0,0.889,Verified
6100,0.0623,0,0.0625,Verified
6101,0.3113,0,0.2953,Rejected
6102,0.9833,1,1.0,Review
6103,0.0804,1,0.0761,Rejected
6104,0.9188,0,0.8767,Review
6105,0.2288,1,0.2361,Review
6106,0.8446,1,0.7877,Review
6107,0.7823,1,0.8152,Review
6108,0.8416,0,0.8094,Review
6109,0.6112,0,0.5857,Verified
6110,0.5372,0,0.5148,Review
6111,0.4223,1,0.4069,Verified
6112,0.6161,1,0.5618,Verified
6113,0.3818,1,0.3457,Verified
6114,0.7219,0,0.7426,Verified
6115,0.2913,0,0.2897,Review
6116,0.5977,0,0.6038,Review
6117,0.7514,0,0.6897,Rejected
6118,0.6979,1,0.6766,Rejected
6119,0.5381,0,0.4917,Verified
6120,0.0413,0,0.0405,Review
6121,0.5175,0,0.5407,Verified
6122,0.4491,0,0.4125,Review
6123,0.6269,1,0.6396,Review
6124,0.2054,1,0.1868,Verified
6125,0.0384,0,0.038,Review
6126,0.9201,0,0.9319,Verified
6127,0.3802,0,0.397,Verified
6128,0.5309,0,0.4977,Verified
6129,0.5422,1,0.4982,Verified
6130,0.3608,1,0.3612,Verified
6131,0.6444,1,0.5907,Verified
6132,0.9751,0,0.9243,Rejected
6133,0.289,0,0.2899,Rejected
6134,0.3133,0,0.2938,Rejected
6135,0.8328,0,0.8155,Review
6136,0.6214,0,0.6064,Verified
6137,0.3504,0,0.341,Rejected
6138,0.8211,0,0.8274,Review
6139,0.3477,1,0.3572,Verified
6140,0.8389,0,0.8454,Rejected
6141,0.1735,0,0.1729,Rejected
6142,0.1096,0,0.0988,Rejected
6143,0.4398,1,0.437,Verified
6144,0.7106,0,0.6491,Rejected
6145,0.277,1,0.2702,Rejected
6146,0.7653,1,0.7651,Rejected
6147,0.4576,1,0.4394,Review
6148,0.135,0,0.1414,Review
6149,0.5403,0,0.5329,Verified
6150,0.523,0,0.5003,Review
6151,0.1842,1,0.1913,Rejected
6152,0.6511,1,0.6213,Verified
6153,0.6279,1,0.6438,Verified
6154,0.5581,1,0.5243,Review
6155,0.0952,1,0.0999,Rejected
6156,0.744,1,0.7544,Review
6157,0.8891,0,0.8644,Review
6158,0.9133,0,0.9492,Review
6159,0.9847,0,1.0,Verified
6160,0.7753,0,0.7047,Verified
6161,0.1683,0,0.1515,Rejected
6162,0.3336,1,0.3267,Review
6163,0.0613,0,0.057,Verified
6164,0.166,1,0.1715,Rejected
6165,0.603,0,0.6044,Rejected
6166,0.9443,1,0.9751,Verified
6167,0.2685,0,0.2506,Rejected
6168,0.1929,0,0.1865,Review
6169,0.1967,0,0.2038,Verified
6170,0.3617,0,0.3411,Verified
6171,0.0263,1,0.0261,Review
6172,0.3984,1,0.402,Review
6173,0.3563,0,0.3622,Rejected
6174,0.0064,0,0.0059,Verified
6175,0.6327,1,0.5869,Review
6176,0.5288,1,0.516,Rejected
6177,0.3381,0,0.3158,Rejected
6178,0.8876,1,0.8379,Review
6179,0.16,1,0.156,Verified
6180,0.0521,1,0.0525,Verified
6181,0.4975,1,0.4739,Rejected
6182,0.3693,1,0.3868,Review
6183,0.7691,1,0.7397,Verified
6184,0.543,0,0.5297,Rejected
6185,0.9639,1,0.9458,Review
6186,0.1566,1,0.1431,Verified
6187,0.8966,1,0.883,Rejected
6188,0.0912,0,0.083,Review
6189,0.6838,0,0.695,Review
6190,0.4668,0,0.458,Verified
6191,0.8301,1,0.7806,Verified
6192,0.9943,0,0.9009,Verified
6193,0.016,0,0.0166,Review
6194,0.5847,0,0.5381,Review
6195,0.5188,1,0.5086,Verified
6196,0.5512,0,0.5766,Rejected
6197,0.4333,1,0.4352,Review
6198,0.2446,0,0.2548,Review
6199,0.6817,0,0.6285,Rejected
6200,0.9653,0,0.9251,Rejected
6201,0.7225,0,0.6967,Rejected
6202,0.5801,0,0.537,Verified
6203,0.1311,1,0.1256,Rejected
6204,0.9068,0,0.8509,Rejected
6205,0.4375,0,0.4347,Rejected
6206,0.0208,0,0.0206,Rejected
6207,0.2446,1,0.2544,Rejected
6208,0.4466,1,0.4344,Verified
6209,0.9416,1,0.9612,Verified
6210,0.6521,1,0.6125,Review
6211,0.0446,1,0.0462,Rejected
6212,0.2127,1,0.1919,Verified
6213,0.4278,0,0.3958,Rejected
6214,0.5657,1,0.5825,Review
6215,0.3027,0,0.2839,Verified
6216,0.5719,0,0.5694,Verified
6217,0.1623,0,0.1466,Verified
6218,0.2182,0,0.2115,Rejected
6219,0.6428,1,0.6169,Verified
6220,0.8348,1,0.7803,Rejected
6221,0.1338,0,0.1236,Verified
6222,0.4213,0,0.4318,Rejected
6223,0.104,1,0.1038,Verified
6224,0.0001,0,0.0001,Verified
6225,0.6526,0,0.6283,Rejected
6226,0.8231,0,0.8543,Rejected
6227,0.7431,0,0.7405,Review
6228,0.2083,0,0.2163,Rejected
6229,0.5953,0,0.5408,Review
6230,0.6201,1,0.582,Verified
6231,0.6283,1,0.6539,Verified
6232,0.9286,0,0.9327,Review
6233,0.3232,0,0.2984,Rejected
6234,0.1676,0,0.1538,Rejected
6235,0.459,0,0.4198,Rejected
6236,0.17,0,0.1676,Review
6237,0.9526,1,0.9348,Verified
6238,0.0212,0,0.0207,Review
6239,0.4808,0,0.4342,Review
6240,0.385,1,0.3904,Verified
6241,0.7394,1,0.7492,Verified
6242,0.2456,0,0.2471,Rejected
6243,0.0734,0,0.0713,Rejected
6244,0.3345,1,0.3195,Review
6245,0.5856,1,0.6059,Verified
6246,0.2935,0,0.3069,Verified
6247,0.7762,1,0.7908,Verified
6248,0.969,1,0.9472,Verified
6249,0.1571,0,0.1539,Rejected
6250,0.3545,1,0.3314,Review
6251,0.9229,0,0.9584,Review
6252,0.0674,1,0.0655,Verified
6253,0.0039,0,0.0036,Review
6254,0.4631,0,0.4216,Rejected
6255,0.6319,0,0.5736,Rejected
6256,0.6394,1,0.6279,Verified
6257,0.766,1,0.7051,Review
6258,0.1555,0,0.1463,Rejected
6259,0.0297,0,0.0283,Verified
6260,0.22,1,0.2262,Verified
6261,0.0573,0,0.0523,Verified
6262,0.8367,1,0.865,Verified
6263,0.5064,0,0.5141,Review
6264,0.8594,0,0.8616,Review
6265,0.2681,0,0.2726,Rejected
6266,0.8722,1,0.8793,Rejected
6267,0.2508,0,0.2569,Rejected
6268,0.3568,1,0.3464,Review
6269,0.1779,0,0.1723,Verified
6270,0.1751,0,0.1636,Verified
6271,0.1889,1,0.1752,Rejected
6272,0.5175,1,0.4753,Rejected
6273,0.9459,0,0.907,Review
6274,0.6912,1,0.6935,Rejected
6275,0.9463,0,0.9689,Rejected
6276,0.9625,1,0.9515,Verified
6277,0.5033,0,0.4631,Verified
6278,0.7066,1,0.65,Verified
6279,0.2917,0,0.2773,Review
6280,0.3267,1,0.3002,Rejected
6281,0.7627,0,0.7376,Rejected
6282,0.5696,0,0.5531,Review
6283,0.8403,0,0.8688,Verified
6284,0.2885,1,0.2729,Review
6285,0.4543,0,0.4501,Review
6286,0.9964,1,0.9319,Rejected
6287,0.0088,0,0.0088,Rejected
6288,0.8833,0,0.8512,Verified
6289,0.8713,0,0.8344,Verified
6290,0.4465,0,0.4558,Review
6291,0.6953,0,0.6491,Review
6292,0.2175,0,0.2248,Verified
6293,0.3474,1,0.3613,Review
6294,0.1405,1,0.1271,Verified
6295,0.4308,1,0.4033,Review
6296,0.421,1,0.409,Rejected
6297,0.5006,0,0.4816,Verified
6298,0.0218,1,0.0215,Rejected
6299,0.6854,1,0.6493,Rejected
6300,0.3912,0,0.3766,Verified
6301,0.4409,1,0.4065,Verified
6302,0.3179,0,0.3064,Review
6303,0.3454,1,0.3562,Rejected
6304,0.2565,0,0.2676,Rejected
6305,0.0684,0,0.0637,Rejected
6306,0.1539,1,0.1539,Review
6307,0.7173,0,0.6527,Review
6308,0.8286,1,0.76,Verified
6309,0.7215,0,0.6605,Rejected
6310,0.8729,1,0.8884,Rejected
6311,0.1105,1,0.1123,Verified
6312,0.1543,1,0.1589,Review
6313,0.9279,1,0.8618,Rejected
6314,0.3421,0,0.3163,Verified
6315,0.8674,0,0.8671,Verified
6316,0.2319,0,0.228,Verified
6317,0.6388,1,0.6492,Review
6318,0.3149,0,0.3119,Rejected
6319,0.9978,0,0.9961,Verified
6320,0.7475,0,0.7313,Review
6321,0.1795,1,0.1781,Review
6322,0.4169,1,0.3822,Review
6323,0.9466,0,0.9879,Rejected
6324,0.9622,1,0.9819,Rejected
6325,0.8312,1,0.7766,Rejected
6326,0.4864,1,0.503,Verified
6327,0.1452,0,0.1403,Review
6328,0.0465,0,0.0427,Rejected
6329,0.7972,0,0.8045,Rejected
6330,0.0844,1,0.0872,Rejected
6331,0.4512,1,0.4637,Verified
6332,0.6947,1,0.6526,Review
6333,0.405,0,0.4025,Rejected
6334,0.084,1,0.0779,Rejected
6335,0.7918,1,0.7985,Review
6336,0.3418,0,0.3194,Rejected
6337,0.0157,0,0.0165,Rejected
6338,0.6793,0,0.652,Review
6339,0.0377,0,0.038,Rejected
6340,0.4247,0,0.3955,Verified
6341,0.0388,1,0.0396,Rejected
6342,0.4546,1,0.4488,Verified
6343,0.4421,1,0.4126,Rejected
6344,0.4067,0,0.4067,Verified
6345,0.9754,1,0.9477,Review
6346,0.955,1,0.9034,Rejected
6347,0.1463,0,0.1339,Rejected
6348,0.6625,0,0.617,Review
6349,0.6022,1,0.5992,Verified
6350,0.6052,0,0.5553,Rejected
6351,0.4899,0,0.5135,Review
6352,0.0707,0,0.0725,Review
6353,0.3584,0,0.3695,Verified
6354,0.0733,0,0.071,Review
6355,0.4038,0,0.3739,Verified
6356,0.1788,1,0.1804,Verified
6357,0.3441,1,0.3253,Review
6358,0.6624,1,0.6167,Rejected
6359,0.6228,0,0.6224,Review
6360,0.8165,0,0.8338,Verified
6361,0.7309,0,0.7291,Rejected
6362,0.7422,1,0.738,Verified
6363,0.7497,1,0.7181,Rejected
6364,0.9164,0,0.9301,Verified
6365,0.8163,1,0.8413,Verified
6366,0.2225,1,0.2013,Verified
6367,0.1416,1,0.138,Review
6368,0.5063,1,0.4709,Rejected
6369,0.6347,1,0.6306,Verified
6370,0.708,1,0.6688,Rejected
6371,0.4642,1,0.4606,Verified
6372,0.5279,1,0.5276,Review
6373,0.6786,0,0.7075,Verified
6374,0.5858,0,0.5894,Review
6375,0.9407,1,0.9115,Rejected
6376,0.0064,0,0.0063,Review
6377,0.3485,0,0.3144,Verified
6378,0.1427,0,0.1488,Verified
6379,0.7732,1,0.7141,Verified
6380,0.6389,1,0.6705,Review
6381,0.2176,1,0.1981,Review
6382,0.2986,0,0.3061,Review
6383,0.4978,0,0.497,Review
6384,0.8454,0,0.7682,Review
6385,0.9995,0,0.9596,Rejected
6386,0.5581,1,0.5849,Review
6387,0.1607,1,0.1528,Verified
6388,0.9184,1,0.9454,Rejected
6389,0.9748,1,1.0,Rejected
6390,0.9685,1,0.9287,Verified
6391,0.8902,0,0.8526,Review
6392,0.1854,1,0.1843,Rejected
6393,0.2881,0,0.2615,Rejected
6394,0.2615,1,0.2588,Verified
6395,0.9345,1,0.8581,Review
6396,0.8104,1,0.7586,Review
6397,0.8048,1,0.76,Verified
6398,0.609,1,0.6048,Verified
6399,0.423,0,0.434,Rejected
6400,0.2815,0,0.2726,Rejected
6401,0.2582,1,0.2593,Rejected
6402,0.0869,1,0.0893,Verified
6403,0.3206,0,0.3081,Review
6404,0.599,1,0.6276,Verified
6405,0.9722,1,1.0,Review
6406,0.5496,0,0.5309,Review
6407,0.8236,0,0.8239,Review
6408,0.1946,0,0.1816,Review
6409,0.6763,0,0.6845,Verified
6410,0.9157,0,0.8397,Verified
6411,0.1315,1,0.1186,Review
6412,0.0921,1,0.0892,Verified
6413,0.7157,0,0.7014,Verified
6414,0.6094,0,0.5953,Verified
6415,0.6409,1,0.6323,Review
6416,0.6218,0,0.5747,Review
6417,0.9599,1,0.9603,Verified
6418,0.9565,1,0.9515,Rejected
6419,0.7175,0,0.6494,Rejected
6420,0.3874,1,0.3897,Verified
6421,0.1187,0,0.1183,Verified
6422,0.7148,1,0.7233,Review
6423,0.7145,1,0.6597,Verified
6424,0.4796,1,0.4852,Verified
6425,0.7146,0,0.6995,Rejected
6426,0.9918,0,0.9338,Review
6427,0.9545,1,0.9604,Rejected
6428,0.6799,0,0.6143,Verified
6429,0.6043,0,0.6028,Rejected
6430,0.572,0,0.5177,Review
6431,0.5737,1,0.5509,Review
6432,0.2723,1,0.2456,Review
6433,0.9106,1,0.8289,Rejected
6434,0.3929,1,0.397,Rejected
6435,0.7484,1,0.6943,Review
6436,0.4885,0,0.4566,Verified
6437,0.6055,1,0.6352,Rejected
6438,0.9428,1,0.9317,Rejected
6439,0.3413,1,0.3363,Rejected
6440,0.3881,1,0.3901,Verified
6441,0.5935,0,0.5377,Rejected
6442,0.2324,1,0.2361,Verified
6443,0.0068,1,0.0063,Rejected
6444,0.6558,1,0.6871,Verified
6445,0.3276,0,0.323,Verified
