sample_id,sep_score,semantic_entropy,kernel_language_entropy,nli_agreement,retrieval_confidence,symbolic_verification,temporal_validation,cross_model_agreement,critic_score,calibration_factor,fusion_trust_score,risk_level,verified
6503,0.343927,0.096839,0.157904,0.363792,0.25099,0.884354,0.581378,0.444049,0.777593,0.835547,0.42863,High,0
6504,0.996021,0.614158,0.304245,0.159845,0.830389,0.558629,0.251891,0.345659,0.443974,0.99534,0.547143,High,0
6505,0.75879,0.694432,0.978787,0.642721,0.911128,0.270552,0.444084,0.740021,0.956369,0.900995,0.488482,High,0
6506,0.425974,0.843367,0.555439,0.992017,0.299618,0.040187,0.707637,0.16505,0.01176,0.892327,0.4084,High,0
6507,0.039774,0.701196,0.577871,0.768007,0.230348,0.607418,0.945907,0.63264,0.91119,0.840763,0.369126,High,0
6508,0.572056,0.74795,0.564545,0.151923,0.722995,0.684174,0.175297,0.744076,0.998708,0.941149,0.493452,High,0
6509,0.756204,0.761971,0.143701,0.623581,0.898992,0.655811,0.403639,0.220243,0.447998,0.891196,0.556512,High,0
6510,0.763738,0.047457,0.389891,0.224272,0.059248,0.330124,0.998492,0.887619,0.344326,0.852633,0.431106,High,0
6511,0.323947,0.953862,0.699173,0.62178,0.275548,0.68416,0.147143,0.397325,0.859548,0.98164,0.404349,High,0
6512,0.241756,0.136898,0.744787,0.194279,0.648866,0.65671,0.65802,0.669086,0.82452,0.954949,0.445314,High,0
6513,0.463342,0.574635,0.249051,0.486968,0.766499,0.707928,0.29539,0.692731,0.036077,0.874944,0.466894,High,0
6514,0.687887,0.186166,0.372143,0.345067,0.509948,0.128142,0.34472,0.322178,0.903548,0.840691,0.468933,High,0
6515,0.097262,0.878344,0.345558,0.498344,0.890926,0.265536,0.136514,0.878218,0.815981,0.932066,0.417997,High,0
6516,0.015388,0.142762,0.247557,0.504155,0.023074,0.574247,0.560103,0.602268,0.877902,0.852731,0.391318,High,0
6517,0.841324,0.06926,0.492981,0.251612,0.538398,0.084796,0.844879,0.503269,0.196649,0.860614,0.501851,High,0
6518,0.32472,0.404476,0.694436,0.401388,0.378006,0.269373,0.345445,0.106076,0.358834,0.823431,0.277995,High,0
6519,0.961756,0.177078,0.953657,0.183939,0.83499,0.931807,0.278911,0.453014,0.771915,0.91654,0.496877,High,0
6520,0.757144,0.322096,0.890194,0.572554,0.172669,0.097524,0.776619,0.826906,0.094616,0.907739,0.448549,High,0
6521,0.582427,0.625836,0.74932,0.698246,0.174851,0.140285,0.484446,0.928654,0.53965,0.888048,0.373269,High,0
6522,0.251472,0.75369,0.679986,0.621404,0.334817,0.168333,0.776973,0.954218,0.918429,0.923166,0.39047,High,0
6523,0.352594,0.10351,0.826661,0.329534,0.246272,0.022728,0.033533,0.128604,0.516348,0.921486,0.276357,High,0
6524,0.485335,0.397941,0.188227,0.395872,0.113386,0.661398,0.486087,0.78578,0.316579,0.9629,0.440423,High,0
6525,0.920605,0.620254,0.020895,0.902119,0.358373,0.351732,0.260558,0.196127,0.976501,0.913676,0.553287,High,0
6526,0.623705,0.734219,0.552631,0.664347,0.516532,0.785986,0.925089,0.69349,0.978837,0.884881,0.595779,High,0
6527,0.680326,0.921393,0.290503,0.939632,0.966431,0.012744,0.562889,0.293468,0.541287,0.839324,0.446957,High,0
6528,0.629361,0.162985,0.270402,0.791564,0.459024,0.737096,0.14177,0.946942,0.281918,0.829831,0.544985,High,0
6529,0.72207,0.695233,0.998843,0.498824,0.577123,0.930493,0.601274,0.887989,0.671614,0.835303,0.444983,High,0
6530,0.028425,0.986431,0.349083,0.105642,0.726606,0.121232,0.586043,0.448003,0.211041,0.916965,0.199428,High,0
6531,0.928059,0.845438,0.218895,0.956688,0.392764,0.653706,0.028819,0.406703,0.266078,0.916716,0.529231,High,0
6532,0.739478,0.553116,0.436228,0.880378,0.317304,0.581685,0.37423,0.055281,0.502294,0.901378,0.539301,High,0
6533,0.318987,0.415359,0.389487,0.567542,0.240294,0.202084,0.503605,0.090278,0.897831,0.913805,0.387312,High,0
6534,0.338045,0.432687,0.131886,0.706175,0.986127,0.761293,0.50199,0.272615,0.536314,0.983584,0.637297,Medium,0
6535,0.145367,0.676983,0.651582,0.163131,0.946716,0.556006,0.09479,0.64223,0.601256,0.966522,0.379542,High,0
6536,0.842881,0.680558,0.789638,0.233928,0.696277,0.92559,0.820188,0.101936,0.790351,0.934225,0.452834,High,0
6537,0.963923,0.917938,0.597874,0.219404,0.861979,0.811395,0.009309,0.60379,0.707319,0.807949,0.393113,High,0
6538,0.186465,0.073778,0.521619,0.937643,0.742475,0.033414,0.591855,0.67424,0.393985,0.823681,0.50861,High,0
6539,0.256484,0.089393,0.869958,0.027902,0.246672,0.146445,0.796007,0.797981,0.184885,0.854503,0.293111,High,0
6540,0.964958,0.976957,0.009358,0.840689,0.142033,0.12297,0.3969,0.348412,0.656376,0.975126,0.503906,High,0
6541,0.040016,0.612244,0.461859,0.242561,0.647746,0.903047,0.21,0.20671,0.007699,0.936353,0.296131,High,0
6542,0.759389,0.627696,0.769241,0.006895,0.829498,0.370521,0.393916,0.777663,0.089982,0.939038,0.378482,High,0
6543,0.805401,0.723117,0.843919,0.286809,0.376193,0.693695,0.503091,0.008367,0.971326,0.892915,0.413757,High,0
6544,0.991027,0.910506,0.453797,0.843305,0.582429,0.856812,0.660976,0.710269,0.861705,0.934447,0.677747,Medium,0
6545,0.573424,0.769466,0.419127,0.704323,0.415548,0.398416,0.848584,0.616428,0.756019,0.837482,0.459085,High,0
6546,0.319071,0.455021,0.988426,0.926383,0.491246,0.651647,0.053974,0.010679,0.839044,0.85649,0.433517,High,0
6547,0.828973,0.237573,0.636518,0.517737,0.423011,0.829109,0.615112,0.913118,0.592095,0.925455,0.5296,High,0
6548,0.716847,0.97972,0.368602,0.338047,0.829669,0.318325,0.872314,0.433263,0.529897,0.905214,0.407847,High,0
6549,0.993668,0.252793,0.573795,0.00425,0.050724,0.248135,0.895693,0.073402,0.549639,0.896216,0.357914,High,0
6550,0.028193,0.850085,0.688088,0.1177,0.907515,0.869801,0.396171,0.483643,0.93525,0.888347,0.379464,High,0
6551,0.498717,0.399478,0.744553,0.284691,0.295759,0.1217,0.843587,0.485463,0.408847,0.819167,0.327978,High,0
6552,0.528507,0.563147,0.694866,0.420333,0.634623,0.292838,0.241892,0.019375,0.092572,0.978504,0.367956,High,0
6553,0.015263,0.923798,0.246221,0.070007,0.116763,0.526309,0.328048,0.385549,0.304146,0.900214,0.232003,High,0
6554,0.517206,0.050488,0.458566,0.458109,0.432786,0.675916,0.094029,0.900539,0.917269,0.889497,0.572521,High,0
6555,0.542616,0.537099,0.930769,0.655616,0.014822,0.436632,0.953266,0.057543,0.686686,0.954452,0.414073,High,0
6556,0.115388,0.52572,0.23128,0.727971,0.983433,0.124678,0.826484,0.513905,0.36313,0.865649,0.452057,High,0
6557,0.776989,0.88674,0.572421,0.160887,0.1552,0.133695,0.711599,0.578835,0.056293,0.878418,0.306929,High,0
6558,0.310866,0.422586,0.288385,0.955022,0.954614,0.982953,0.683445,0.143566,0.715953,0.927258,0.635539,Medium,0
6559,0.129725,0.855545,0.585244,0.918716,0.598219,0.800878,0.441954,0.620548,0.349112,0.998763,0.445959,High,0
6560,0.324923,0.974759,0.195915,0.886414,0.025764,0.772935,0.609861,0.364462,0.075831,0.979626,0.431864,High,0
6561,0.56237,0.474282,0.239582,0.908413,0.820316,0.148059,0.778594,0.164056,0.439318,0.930404,0.565153,High,0
6562,0.544791,0.652261,0.1552,0.720018,0.817204,0.384409,0.299446,0.110883,0.820122,0.913676,0.537257,High,0
6563,0.273915,0.476574,0.354795,0.138238,0.353931,0.947885,0.465403,0.089245,0.897817,0.861332,0.376774,High,0
6564,0.944295,0.651798,0.179874,0.34298,0.32601,0.778652,0.855712,0.819987,0.904146,0.834342,0.500465,High,0
6565,0.548524,0.370513,0.031393,0.972285,0.025019,0.607113,0.605218,0.571481,0.762157,0.806802,0.53405,High,0
6566,0.493092,0.381341,0.278964,0.204488,0.79396,0.51109,0.380132,0.423277,0.535343,0.879628,0.463396,High,0
6567,0.423167,0.547067,0.257165,0.998056,0.94826,0.658999,0.096776,0.579564,0.898822,0.963709,0.635232,Medium,0
6568,0.189296,0.004774,0.781614,0.534379,0.499821,0.820557,0.372175,0.417127,0.201686,0.905559,0.420596,High,0
6569,0.155588,0.901363,0.72304,0.4077,0.177625,0.926081,0.930559,0.8424,0.122258,0.877413,0.316151,High,0
6570,0.377615,0.153025,0.859943,0.884439,0.329393,0.463442,0.340852,0.287547,0.919485,0.846053,0.446298,High,0
6571,0.739329,0.141768,0.073898,0.457651,0.012921,0.636794,0.485714,0.593698,0.432825,0.933574,0.561531,High,0
6572,0.812169,0.287378,0.291453,0.428336,0.064043,0.363213,0.54495,0.599937,0.488851,0.887846,0.470779,High,0
6573,0.198459,0.592758,0.861118,0.942146,0.657762,0.672302,0.627771,0.183559,0.17465,0.864878,0.38311,High,0
6574,0.988386,0.99876,0.502903,0.886132,0.451671,0.942693,0.12332,0.019124,0.025455,0.92376,0.531186,High,0
6575,0.736424,0.265769,0.379673,0.533088,0.514355,0.541414,0.610715,0.12244,0.507614,0.917395,0.5435,High,0
6576,0.435455,0.02114,0.184808,0.389589,0.722782,0.781837,0.175746,0.834235,0.967719,0.892833,0.552851,High,0
6577,0.673331,0.933878,0.513026,0.224175,0.012863,0.623311,0.866162,0.326752,0.155597,0.81196,0.309553,High,0
6578,0.896726,0.319199,0.270282,0.792111,0.369243,0.015244,0.093614,0.700398,0.942329,0.848483,0.504734,High,0
6579,0.80523,0.609743,0.754435,0.313611,0.285755,0.02184,0.237286,0.885691,0.032273,0.836738,0.299352,High,0
6580,0.594407,0.45559,0.099346,0.014719,0.177779,0.926058,0.07601,0.705901,0.95664,0.992346,0.485722,High,0
6581,0.677835,0.622176,0.431896,0.080382,0.330978,0.420714,0.458251,0.383773,0.362402,0.86113,0.366967,High,0
6582,0.772976,0.00095,0.410821,0.6915,0.5535,0.216691,0.088783,0.220529,0.391747,0.959204,0.623759,Medium,0
6583,0.468533,0.171538,0.132976,0.819362,0.245043,0.614651,0.361465,0.02542,0.922689,0.939788,0.583919,High,0
6584,0.648637,0.423805,0.639594,0.292233,0.861277,0.619883,0.358221,0.416379,0.744941,0.838473,0.467396,High,0
6585,0.644639,0.019257,0.595596,0.578299,0.351195,0.440194,0.146254,0.863754,0.020834,0.812386,0.430148,High,0
6586,0.972474,0.439216,0.338748,0.422793,0.638434,0.352666,0.974733,0.254615,0.399059,0.864108,0.528715,High,0
6587,0.705005,0.339102,0.604592,0.48545,0.597832,0.077364,0.67117,0.353685,0.179299,0.980004,0.526802,High,0
6588,0.193684,0.442142,0.097048,0.826989,0.988678,0.649612,0.533554,0.427184,0.697703,0.870648,0.592058,High,0
6589,0.175292,0.416776,0.339691,0.567649,0.323658,0.437729,0.352193,0.709234,0.411001,0.991587,0.462001,High,0
6590,0.386698,0.330763,0.647017,0.920894,0.123173,0.174029,0.674191,0.280462,0.375787,0.907691,0.414483,High,0
6591,0.4729,0.123797,0.979419,0.837516,0.297138,0.85845,0.034262,0.526043,0.258569,0.85841,0.423793,High,0
6592,0.373911,0.466411,0.735815,0.381223,0.302732,0.707028,0.418711,0.220855,0.800947,0.83446,0.347558,High,0
6593,0.590041,0.892917,0.058804,0.979107,0.688022,0.535376,0.394111,0.169965,0.293375,0.994619,0.559283,High,0
6594,0.60692,0.145769,0.836974,0.409716,0.81452,0.905628,0.879802,0.629061,0.608117,0.878607,0.496728,High,0
6595,0.459163,0.294976,0.363331,0.442983,0.355641,0.915239,0.616846,0.044549,0.587071,0.981132,0.537351,High,0
6596,0.607442,0.890247,0.523137,0.361797,0.216824,0.814424,0.813093,0.015537,0.710865,0.885296,0.419277,High,0
6597,0.397423,0.415524,0.164633,0.799012,0.934282,0.423627,0.420743,0.849565,0.259294,0.947318,0.609957,Medium,0
6598,0.918131,0.02683,0.182208,0.902151,0.997524,0.634702,0.322191,0.67471,0.635903,0.834017,0.634123,Medium,0
6599,0.243748,0.018048,0.546683,0.066015,0.476025,0.326555,0.474935,0.221306,0.437941,0.813219,0.37363,High,0
6600,0.886808,0.413535,0.06976,0.609772,0.342924,0.808618,0.57217,0.801101,0.003416,0.912089,0.549055,High,0
6601,0.668376,0.510243,0.789815,0.934328,0.727798,0.9654,0.711933,0.873645,0.434729,0.960193,0.689619,Medium,0
6602,0.041513,0.477858,0.189234,0.880745,0.938238,0.428351,0.454846,0.801238,0.784577,0.835716,0.517371,High,0
6603,0.841086,0.372773,0.659629,0.240893,0.497339,0.252463,0.831914,0.683621,0.445053,0.950481,0.506333,High,0
6604,0.064484,0.99475,0.066173,0.058897,0.785799,0.276188,0.58315,0.889924,0.473733,0.874317,0.312105,High,0
6605,0.650219,0.092881,0.512356,0.200697,0.750865,0.471512,0.341255,0.007789,0.763405,0.918828,0.49673,High,0
6606,0.96019,0.311946,0.245923,0.706927,0.829396,0.293063,0.715197,0.749431,0.273818,0.804897,0.587585,High,0
6607,0.03507,0.826715,0.774822,0.578199,0.406782,0.969833,0.939783,0.989706,0.103693,0.934524,0.410575,High,0
6608,0.310821,0.854811,0.761369,0.635981,0.508495,0.134272,0.095176,0.80624,0.486941,0.881551,0.281138,High,0
6609,0.533043,0.907784,0.610212,0.331993,0.267679,0.000964,0.363111,0.081748,0.603541,0.878443,0.243717,High,0
6610,0.557537,0.994705,0.479296,0.422848,0.006111,0.587255,0.609801,0.499612,0.796357,0.867856,0.395946,High,0
6611,0.596205,0.065517,0.753914,0.012362,0.219316,0.939528,0.998083,0.119275,0.674214,0.808121,0.374184,High,0
6612,0.366604,0.786535,0.129581,0.768223,0.367222,0.871256,0.684213,0.037495,0.811371,0.821799,0.481386,High,0
6613,0.837458,0.462679,0.342248,0.785631,0.508233,0.916674,0.550614,0.88255,0.439618,0.816014,0.564775,High,0
6614,0.32724,0.102702,0.38422,0.787037,0.357652,0.272625,0.52034,0.858221,0.99979,0.919975,0.556575,High,0
6615,0.144265,0.993851,0.408065,0.376146,0.539605,0.108175,0.403409,0.728595,0.637645,0.989641,0.300254,High,0
6616,0.567158,0.029482,0.757102,0.696804,0.903502,0.080462,0.323126,0.011604,0.744734,0.970731,0.588278,High,0
6617,0.825999,0.970462,0.596322,0.79534,0.839695,0.456314,0.598421,0.383599,0.990263,0.889181,0.523641,High,0
6618,0.497693,0.328295,0.425427,0.710696,0.634206,0.67979,0.920198,0.747297,0.565969,0.99625,0.649155,Medium,0
6619,0.117963,0.821346,0.151869,0.31167,0.493112,0.327771,0.490261,0.697527,0.67603,0.942784,0.394393,High,0
6620,0.966058,0.085696,0.830888,0.610152,0.249978,0.427668,0.195498,0.598363,0.786233,0.823726,0.495787,High,0
6621,0.698299,0.261241,0.146421,0.309611,0.59099,0.051653,0.212305,0.372506,0.645923,0.906733,0.472675,High,0
6622,0.563118,0.006404,0.655576,0.854728,0.496332,0.977785,0.984133,0.879141,0.843546,0.902615,0.661235,Medium,0
6623,0.630586,0.858509,0.298021,0.548294,0.152792,0.496982,0.176377,0.849576,0.062164,0.822639,0.353133,High,0
6624,0.117838,0.54809,0.321127,0.099717,0.027333,0.48315,0.758128,0.768028,0.696707,0.953291,0.37647,High,0
6625,0.845053,0.076799,0.045464,0.64024,0.122358,0.914902,0.243725,0.122924,0.323652,0.820125,0.537573,High,0
6626,0.587202,0.964385,0.297892,0.459153,0.704444,0.462478,0.467616,0.222762,0.360425,0.843108,0.363939,High,0
6627,0.263224,0.087284,0.887707,0.674354,0.90431,0.227447,0.688753,0.228084,0.598243,0.967449,0.521585,High,0
6628,0.634427,0.454763,0.417414,0.614161,0.571067,0.960413,0.053623,0.162589,0.278555,0.874979,0.486588,High,0
6629,0.379881,0.406602,0.675417,0.774562,0.45828,0.664426,0.864503,0.07018,0.998244,0.814564,0.472863,High,0
6630,0.998458,0.467609,0.207894,0.178001,0.187532,0.197694,0.536253,0.370301,0.027424,0.981421,0.492745,High,0
6631,0.163127,0.626593,0.41685,0.878045,0.095448,0.914361,0.41655,0.842007,0.732724,0.818701,0.411545,High,0
6632,0.686934,0.907258,0.218637,0.494917,0.134556,0.27087,0.113471,0.681641,0.41153,0.952526,0.462065,High,0
6633,0.038585,0.408051,0.639468,0.883873,0.096132,0.30877,0.796643,0.138151,0.941026,0.818529,0.368315,High,0
6634,0.218786,0.637881,0.259399,0.040123,0.728031,0.322507,0.883953,0.652136,0.15084,0.908614,0.376479,High,0
6635,0.94731,0.532921,0.517093,0.11539,0.524787,0.634574,0.718978,0.610161,0.164245,0.871246,0.424806,High,0
6636,0.806453,0.30918,0.858662,0.637012,0.489745,0.378045,0.604116,0.582006,0.449017,0.973146,0.583733,High,0
6637,0.586027,0.428744,0.638254,0.014589,0.774066,0.920714,0.941946,0.562646,0.430046,0.942692,0.470705,High,0
6638,0.278955,0.410761,0.618527,0.030586,0.52509,0.499091,0.376391,0.016361,0.929509,0.820889,0.342981,High,0
6639,0.673823,0.565424,0.211069,0.621545,0.176598,0.949668,0.82625,0.341251,0.099651,0.922677,0.495819,High,0
6640,0.227924,0.637658,0.801961,0.950502,0.152662,0.182695,0.497803,0.457519,0.678479,0.945303,0.392269,High,0
6641,0.739182,0.994123,0.373803,0.030825,0.623009,0.023956,0.922902,0.54612,0.311286,0.824455,0.334279,High,0
6642,0.810691,0.151943,0.200431,0.960207,0.955226,0.384379,0.974418,0.708924,0.845273,0.855627,0.704592,Medium,1
6643,0.628463,0.407214,0.311946,0.29994,0.433007,0.124368,0.18481,0.365364,0.675411,0.985851,0.504751,High,0
6644,0.179668,0.94151,0.040012,0.923163,0.410749,0.615884,0.274586,0.2817,0.654825,0.832144,0.43618,High,0
6645,0.327086,0.689507,0.837406,0.231987,0.911585,0.924209,0.319151,0.25038,0.861398,0.97769,0.408215,High,0
6646,0.951926,0.066373,0.843698,0.210647,0.039524,0.953118,0.335467,0.324242,0.393249,0.983486,0.47544,High,0
6647,0.628343,0.344312,0.602289,0.101465,0.884584,0.038501,0.814197,0.161638,0.134212,0.929464,0.427288,High,0
6648,0.668343,0.322196,0.016938,0.732636,0.309111,0.813461,0.177754,0.896236,0.817868,0.916285,0.576305,High,0
6649,0.768383,0.748102,0.659958,0.650727,0.261182,0.199856,0.082781,0.09727,0.993877,0.851269,0.379834,High,0
6650,0.895669,0.282871,0.587137,0.186613,0.798981,0.092247,0.896592,0.393555,0.436374,0.973068,0.547279,High,0
6651,0.341293,0.774613,0.98815,0.731425,0.616508,0.832681,0.842258,0.93589,0.093272,0.829011,0.337983,High,0
6652,0.033381,0.126773,0.962562,0.85721,0.620429,0.348309,0.284327,0.513332,0.994423,0.960255,0.499626,High,0
6653,0.081781,0.374358,0.780713,0.538326,0.280727,0.176998,0.836438,0.784987,0.601797,0.933101,0.344751,High,0
6654,0.78454,0.584445,0.378812,0.060011,0.407622,0.882313,0.808975,0.775948,0.75783,0.846906,0.446017,High,0
6655,0.911125,0.172251,0.531247,0.780449,0.972916,0.233281,0.30415,0.823699,0.934657,0.951182,0.674812,Medium,0
6656,0.887462,0.51039,0.125249,0.215393,0.568978,0.342067,0.807125,0.518345,0.39458,0.965436,0.540834,High,0
6657,0.40328,0.367921,0.900509,0.146871,0.322704,0.565915,0.151133,0.857084,0.749165,0.970967,0.389862,High,0
6658,0.275292,0.816296,0.596033,0.574636,0.666751,0.427025,0.613859,0.682122,0.362106,0.834118,0.370351,High,0
6659,0.402538,0.172884,0.969652,0.475362,0.794036,0.059856,0.98783,0.043912,0.022891,0.928078,0.453274,High,0
6660,0.064709,0.875615,0.882843,0.548822,0.727711,0.109162,0.121231,0.105755,0.626619,0.980729,0.259787,High,0
6661,0.026266,0.954048,0.506115,0.935859,0.989205,0.875931,0.294237,0.94026,0.858331,0.880485,0.522314,High,0
6662,0.940697,0.149308,0.084809,0.665376,0.544946,0.7313,0.709548,0.172216,0.269547,0.802824,0.554461,High,0
6663,0.489182,0.726927,0.658624,0.261625,0.514282,0.026199,0.821765,0.442017,0.51676,0.801094,0.323563,High,0
6664,0.554701,0.613219,0.121391,0.921613,0.910126,0.044068,0.119467,0.342027,0.096985,0.932768,0.537828,High,0
6665,0.377838,0.293536,0.596,0.750629,0.999938,0.830006,0.029462,0.835293,0.464326,0.974284,0.617455,Medium,0
6666,0.766719,0.22326,0.532777,0.901843,0.750147,0.428005,0.685791,0.389907,0.595202,0.811088,0.580048,High,0
6667,0.306802,0.597959,0.391436,0.583697,0.592157,0.118564,0.867661,0.242428,0.172102,0.903212,0.39392,High,0
6668,0.792663,0.017354,0.392951,0.57668,0.598252,0.020482,0.170267,0.620571,0.891412,0.83918,0.539444,High,0
6669,0.985962,0.223729,0.609916,0.449371,0.518726,0.190691,0.85364,0.696593,0.444553,0.886302,0.538611,High,0
6670,0.216155,0.187888,0.705748,0.779882,0.76853,0.464542,0.396202,0.557873,0.224645,0.924745,0.527257,High,0
6671,0.562043,0.670559,0.255319,0.64375,0.042329,0.712742,0.540605,0.447954,0.489277,0.860262,0.425206,High,0
6672,0.49446,0.487564,0.246656,0.0785,0.185688,0.900119,0.271062,0.918051,0.777256,0.956601,0.471877,High,0
6673,0.147886,0.916723,0.964178,0.506238,0.685446,0.23448,0.582287,0.352799,0.445102,0.862579,0.251265,High,0
6674,0.08548,0.774565,0.637681,0.436933,0.578863,0.599302,0.379123,0.92388,0.374624,0.930809,0.328894,High,0
6675,0.206428,0.736902,0.288431,0.981659,0.780643,0.961986,0.273654,0.228785,0.288559,0.932889,0.548844,High,0
6676,0.719041,0.36872,0.071412,0.501173,0.822703,0.308242,0.645161,0.338107,0.847919,0.895133,0.574276,High,0
6677,0.041449,0.794455,0.199438,0.155736,0.332847,0.118642,0.938005,0.403425,0.284041,0.801537,0.220474,High,0
6678,0.084835,0.514345,0.63502,0.887402,0.938013,0.258962,0.233974,0.947648,0.197515,0.883914,0.40854,High,0
6679,0.528145,0.574215,0.72809,0.966851,0.176837,0.569983,0.84063,0.602084,0.36982,0.962065,0.520962,High,0
6680,0.802273,0.666752,0.403975,0.496785,0.612003,0.880113,0.016166,0.627797,0.394544,0.998828,0.555936,High,0
6681,0.655279,0.082939,0.85259,0.26404,0.547149,0.036736,0.51799,0.921065,0.083481,0.849226,0.418315,High,0
6682,0.950693,0.519913,0.041576,0.611618,0.145095,0.644234,0.480582,0.684736,0.09666,0.933997,0.543218,High,0
6683,0.780556,0.064093,0.261134,0.633545,0.272434,0.30201,0.98675,0.959196,0.160912,0.912407,0.611914,Medium,0
6684,0.86652,0.786501,0.565903,0.218504,0.980719,0.712295,0.486442,0.988757,0.063836,0.935595,0.502125,High,0
6685,0.407266,0.22046,0.50102,0.459552,0.065251,0.392717,0.67128,0.101887,0.42025,0.871425,0.339026,High,0
6686,0.485132,0.033669,0.525723,0.577653,0.361323,0.019717,0.041662,0.404155,0.518249,0.808064,0.387699,High,0
6687,0.24445,0.503403,0.043978,0.456325,0.578888,0.890662,0.869142,0.519128,0.137488,0.949795,0.475121,High,0
6688,0.468586,0.58734,0.858427,0.902874,0.744813,0.208699,0.103607,0.609761,0.791763,0.8764,0.434489,High,0
6689,0.234982,0.559843,0.457027,0.94196,0.954436,0.079248,0.023661,0.432752,0.683977,0.96953,0.474762,High,0
